# x_1,x_2,Class_label
-4.57200828e-01,9.36487727e-01,0
9.40827562e-01,4.07240293e-01,0
8.73836371e-01,9.64271959e-02,0
-1.12041462e+00,4.08247580e-01,0
-3.23988601e-01,1.04824677e+00,0
2.48233432e-01,9.64345118e-01,0
2.32456496e-01,2.71918741e-02,1
4.63271147e-01,8.31842516e-02,1
3.87772869e-01,5.95051259e-01,0
1.42948000e-01,1.20728419e-01,1
-4.04492616e-01,8.21899271e-01,0
1.72001375e+00,1.07979915e-01,1
4.59175398e-01,1.12961640e-02,1
6.61347305e-01,-3.93075119e-01,1
7.62683070e-01,3.12898246e-01,0
1.51296985e+00,9.61425302e-02,1
2.69006911e-01,-3.79097665e-01,1
-9.85105317e-01,-7.23467010e-02,0
9.68729196e-01,-2.72787814e-01,1
-6.83722474e-01,6.89583697e-01,0
1.29156167e+00,-1.19989437e-01,0
-5.23762343e-01,9.83218624e-01,0
2.05171414e+00,-3.60449228e-01,1
-3.52283056e-01,1.79530699e-02,1
-3.19645381e-01,6.80166550e-01,0
2.15484821e+00,-2.05484673e-01,1
1.94131668e+00,1.03668123e-01,1
1.00184097e+00,6.24446869e-01,0
1.31035329e-01,-9.97807017e-02,1
8.64822966e-02,1.11923142e+00,0
8.69880824e-01,-6.43519239e-01,1
-4.31161330e-02,1.06969921e+00,0
1.02040667e+00,-2.60301280e-01,1
-9.31367109e-01,1.01100034e+00,0
2.04706103e+00,6.16841301e-02,1
4.63591784e-01,-5.24526725e-01,1
8.39647278e-01,-8.22995088e-01,1
1.06808824e+00,1.40502891e-01,0
2.74108955e-01,5.64020977e-01,1
4.56155803e-01,4.64005474e-01,0
6.03096678e-01,-2.19297012e-01,1
7.18520439e-01,5.14660508e-01,0
8.05258708e-01,3.87488075e-01,0
2.09762695e+00,-1.37853695e-01,1
-1.46160681e-01,1.87634896e-01,1
3.41618752e-01,1.01686826e+00,0
1.26174753e+00,-7.28901762e-01,1
-3.83987011e-01,1.08564710e+00,0
9.74706074e-01,-4.18676103e-01,1
1.22319666e+00,-2.48529268e-01,1
1.70006536e+00,-9.44972966e-02,1
-1.04747517e-01,4.01884127e-01,1
2.08363843e-01,1.35607599e-02,1
6.64975724e-01,5.08097918e-01,0
-2.59765353e-01,9.35020448e-01,0
-6.56698641e-01,5.92045391e-01,0
-3.33799083e-01,9.69270383e-01,0
3.19206766e-01,-3.88196297e-01,1
6.40397758e-01,-7.96495871e-01,1
2.50252307e-01,1.13740897e-01,1
3.08818095e-02,7.87725566e-01,0
2.17000298e+00,5.42801116e-01,1
6.60454564e-01,9.85993566e-01,0
7.76853401e-01,2.94849466e-01,0
4.26301314e-01,-3.07207188e-01,1
5.31284897e-02,1.15290116e+00,0
1.08848151e+00,-5.67404262e-01,1
-6.95605964e-01,7.95757186e-01,0
5.84604664e-01,-2.28039014e-01,1
2.12291320e-01,-2.47130678e-01,1
1.32422295e+00,-4.23381380e-01,1
1.42871968e+00,-6.29955005e-01,1
1.21004181e+00,-5.14328927e-01,1
-8.67192819e-01,6.41270482e-01,0
1.07132252e+00,2.49704778e-01,0
3.24539090e-01,-2.54023610e-01,1
1.06890457e+00,-3.92200750e-01,1
1.81855651e+00,-1.95436805e-01,1
-1.32373177e+00,6.12652700e-01,0
-1.98836713e-01,9.43340952e-01,0
2.08212941e+00,-1.74905327e-02,1
7.04902914e-01,8.77889289e-01,0
-1.32961316e+00,3.63561691e-01,0
1.74915874e+00,-7.17039926e-01,1
7.50400123e-01,4.56157369e-01,0
3.04571873e-01,8.21641809e-01,0
1.10576448e+00,2.15579297e-01,0
1.19130280e+00,-3.72353050e-01,1
2.80498114e-01,1.05547778e+00,0
8.52747014e-01,-5.33068777e-01,1
1.94793532e+00,-9.87956729e-02,1
-1.22837299e+00,-1.09589133e-01,0
1.63989263e+00,-2.48612957e-02,1
1.83408493e+00,-4.49062453e-01,1
2.30297859e-01,8.06328025e-01,0
2.79544801e-02,-1.32585066e-01,1
3.88896809e-01,1.12366170e+00,0
7.25121933e-01,-6.52945517e-01,1
1.40494234e-01,2.08741037e-01,1
2.34717576e-01,1.07050906e+00,0
2.22832890e-01,7.05116484e-01,0
1.00408259e-02,7.87244325e-01,0
4.78215647e-01,2.50847983e-01,1
-6.27072746e-01,2.58461026e-01,0
-8.36847185e-01,6.08358758e-01,0
-7.02010652e-01,3.96480297e-01,0
-6.76168939e-01,-2.02180708e-01,0
7.40741098e-02,-1.61586960e-01,1
3.03184415e-01,-3.21372861e-01,1
1.11093274e+00,-4.81782045e-01,1
5.03618515e-01,2.16524111e-01,0
1.75013170e+00,-1.46931697e-01,1
4.12957189e-01,-1.86834108e-01,1
1.31551624e-01,-5.87548303e-02,1
1.00422220e+00,-3.85911309e-01,1
2.18144895e+00,-2.40392648e-01,1
6.62145466e-01,9.03043341e-01,0
1.98793975e+00,-1.93223818e-01,1
2.52179402e-01,1.10195764e+00,0
8.00311224e-01,-8.08840185e-01,1
1.63311849e+00,4.47336475e-01,1
4.62699540e-01,1.28410317e+00,0
-1.30452465e+00,3.32782467e-01,0
2.16959170e+00,3.37598301e-01,1
6.33554224e-01,7.81464283e-01,0
1.62467761e+00,-8.98757072e-02,1
3.94270000e-01,5.32755132e-01,0
1.51508903e+00,-2.21490093e-01,1
-3.67977436e-01,1.06338906e+00,0
-9.77762926e-01,-2.31991634e-01,0
1.41949555e+00,-6.71882091e-01,1
-9.29388231e-01,3.88360417e-01,0
1.79998846e+00,-4.11201374e-01,1
-7.27431061e-01,7.26679842e-01,0
6.42509713e-02,-5.93287895e-04,1
-2.74385301e-01,8.89772813e-01,0
2.41918292e-01,7.65727027e-01,0
-4.91694260e-01,5.11243112e-01,0
-1.20930374e+00,3.43874190e-01,0
2.03886499e+00,-2.36315234e-01,1
1.04420805e+00,3.01354538e-01,0
-9.53543123e-01,7.02227676e-02,0
-7.84676649e-01,5.34292079e-01,0
