# x_1,x_2,Class_label
8.54429563e-01,-3.93024768e-01,1
-7.02151315e-01,8.46721453e-01,0
9.34537322e-01,-5.15185869e-01,0
7.04166777e-03,9.74779858e-01,0
1.09634112e+00,-7.15748220e-01,1
1.93500218e+00,-3.23019951e-01,1
1.12202968e+00,-4.52051187e-02,1
1.69431507e+00,1.02841581e-01,1
6.12964471e-01,6.49417388e-01,0
-2.19372983e-01,8.90218066e-01,0
4.85618766e-01,8.66717776e-01,0
1.07945359e+00,-3.08971226e-01,1
4.39248687e-01,8.54086523e-02,1
4.65684123e-01,-3.42465162e-01,1
3.35025843e-01,7.62486026e-01,0
8.23831240e-01,6.86499673e-01,0
1.76742981e+00,-5.01725526e-01,1
1.00659045e+00,-1.97319651e-01,1
7.66978222e-02,5.38590853e-01,0
9.76340911e-01,2.30441933e-01,0
-6.22257153e-01,9.17327489e-01,0
-8.88514784e-01,6.85186501e-01,0
5.40840267e-01,1.11127515e+00,0
-1.36595230e-02,1.20189316e+00,0
8.06343839e-01,-2.66411466e-01,1
9.33596343e-01,1.02056453e+00,0
7.01453900e-01,1.07288959e+00,0
1.06472811e+00,4.40058838e-02,0
9.63596305e-01,1.88270953e-01,0
1.90346246e+00,2.04297540e-01,1
1.62424334e-01,1.16823523e+00,0
1.62950790e+00,-6.17166839e-01,1
1.94669040e+00,-2.86423637e-01,1
1.63240116e+00,-1.75525177e-01,1
7.90677876e-01,-3.44244846e-01,1
4.21367614e-01,-2.91700222e-01,1
9.43132803e-01,-3.82144758e-01,1
1.74565023e+00,-4.03750886e-01,1
3.40136774e-02,8.59689159e-01,0
6.46841776e-02,1.18035546e+00,0
-1.69810124e-02,-1.81940777e-01,1
-9.61037068e-01,9.02206225e-01,0
-7.11018768e-01,4.24943723e-01,0
7.61631592e-01,3.84340116e-01,0
9.18359284e-01,-3.08087691e-01,1
4.60180022e-01,7.00820365e-01,0
5.13168742e-01,9.70118241e-01,0
3.16827729e-01,-2.19414656e-01,1
1.56509483e+00,9.63754764e-02,1
-9.36355387e-01,3.80464918e-01,0
1.10708530e+00,-5.45766370e-02,0
7.48223063e-01,8.63849548e-01,0
2.17442878e-01,2.72017711e-01,1
1.90230648e+00,4.63899878e-01,1
1.98631096e+00,1.67603683e-02,1
