# x_1,x_2,Class_label
8.26134338e-01,6.04661508e-01,0
2.11920609e+00,5.13499683e-01,1
-3.09220500e-01,4.39177009e-01,0
1.62732206e+00,-5.55802946e-01,1
4.68004686e-01,2.90931032e-02,1
9.99433529e-02,6.07486130e-01,0
1.10976425e-01,-2.59582342e-01,1
-6.38659630e-01,9.02020743e-01,0
7.31967145e-01,-4.24097188e-01,1
2.09860511e-02,9.36076338e-01,0
1.12391914e+00,-8.13083482e-02,1
-3.75873564e-01,8.12681908e-01,0
2.32543737e-02,8.14219629e-01,0
-6.77518097e-01,6.66135380e-01,0
6.81808972e-01,-3.15175363e-01,1
1.06924809e+00,3.10915427e-01,0
1.80161924e+00,2.51237633e-01,1
-8.98737821e-01,5.90280254e-01,0
8.71927202e-01,5.20045430e-02,0
7.45017007e-01,8.92400577e-01,0
-7.89216630e-02,-4.37459887e-01,1
3.43179445e-01,1.18606370e+00,0
8.97892957e-01,6.26395433e-01,0
8.52749214e-01,-9.56135558e-01,1
2.05574752e+00,3.94370327e-02,1
8.56689009e-01,-4.34976688e-01,1
1.55857209e+00,2.53885813e-01,1
1.71254350e+00,2.84131620e-01,1
5.62982308e-01,-4.85236850e-01,1
-1.12959582e-01,1.14657176e+00,0
-3.17504647e-02,5.17568779e-01,1
-4.40580478e-01,8.05176244e-01,0
1.39873744e+00,-7.49538039e-01,1
5.69277402e-01,9.11854417e-01,0
-9.04502275e-03,5.21830175e-02,1
2.00199908e+00,3.99323977e-01,1
2.35474148e+00,2.86268399e-01,1
2.01970730e+00,6.88089479e-01,1
2.35729696e-01,-2.63174449e-01,1
-1.31348993e+00,2.70188395e-01,0
2.89692039e-01,1.73473902e-01,1
3.23060867e-01,2.90565042e-01,1
1.05053531e+00,3.74421093e-01,0
1.68021399e+00,-5.86393412e-01,1
7.76252358e-01,7.16836508e-01,0
4.76508374e-01,6.91607947e-01,0
-8.43713084e-01,2.55022827e-01,0
1.49033031e-01,1.06814390e-01,1
1.16979420e+00,-3.05348017e-01,1
1.73342653e+00,-6.12904262e-01,1
-1.04837881e-01,4.49514258e-01,1
1.10837246e+00,-5.08028803e-01,1
1.83374099e+00,1.32758411e-01,1
4.35847353e-01,-6.67792500e-01,1
-1.89592162e-01,1.01297616e+00,0
8.72714902e-01,-4.21196851e-01,1
1.17541022e+00,-6.77977818e-01,1
1.94131697e+00,-2.64061927e-01,1
1.40841629e+00,-4.44158372e-01,1
-5.89436071e-01,8.89552124e-01,0
1.53252097e+00,-2.51323448e-01,1
-8.00817697e-01,2.51017390e-01,0
-4.67772027e-01,1.17681592e+00,0
1.61557618e+00,-1.12010407e-01,1
-7.85430133e-01,1.04881238e+00,0
9.54149673e-01,-7.26847724e-01,1
-3.91770979e-01,5.91225809e-01,0
6.99846595e-01,3.88858417e-01,0
-4.91151867e-01,6.81408155e-01,0
1.20114652e+00,-1.51459813e-01,0
