# x_1,x_2,Class_label
-4.64299434e-01,-4.56821038e-01,1
-4.64613877e-01,1.08345348e+00,0
1.84056689e-01,-9.04007058e-01,0
1.06502908e+00,5.44661503e-01,0
3.92883756e-01,-3.19350239e-01,1
2.75379179e-01,-4.36574972e-01,1
-5.29003281e-01,7.27375468e-02,1
-4.81535183e-01,6.09069336e-02,1
-5.86459048e-01,-1.27904341e-01,1
9.33045158e-01,-1.24457309e-01,0
-5.82668122e-01,-9.35009179e-02,1
-2.84793829e-01,5.21836724e-01,1
-5.43085132e-01,-9.15454920e-01,0
-6.13527056e-01,-1.88790111e-01,1
1.74135885e-01,9.94039116e-01,0
5.63570073e-01,-7.84084767e-01,0
3.62541808e-01,9.53224099e-01,0
1.60159415e-01,9.87221203e-01,0
-5.55202252e-01,-2.93451711e-03,1
-2.61453139e-01,-8.54884201e-01,0
5.71302296e-01,-8.28017462e-02,1
-2.60124329e-01,5.11462272e-01,1
3.22754461e-01,-5.98706519e-01,1
4.42559042e-01,3.47116501e-01,1
8.04381871e-01,-4.02319817e-01,0
-7.53742326e-01,6.53783695e-01,0
8.65101750e-01,-5.10015515e-01,0
1.04298972e+00,-1.01283894e-01,0
-4.88748222e-02,-5.70885718e-01,1
-8.94667769e-01,-3.17309634e-01,0
6.90703300e-01,-1.89201059e-01,1
7.65726759e-01,-5.77111039e-01,0
-6.01301766e-02,5.26166108e-01,1
-4.92098335e-01,1.95777415e-01,1
1.42584157e-01,5.54337580e-01,1
-5.70406906e-02,1.05212707e+00,0
1.02281098e+00,1.74082897e-01,0
3.69885741e-01,5.80107473e-01,1
-6.35645265e-01,-9.12602105e-02,1
-5.46572836e-01,-1.12860134e-01,1
-1.04325519e+00,2.91930402e-01,0
3.47695990e-01,6.07789113e-01,1
-5.24331511e-01,7.30978399e-01,0
-4.71616277e-01,-2.47499708e-01,1
-5.01949168e-01,2.51423471e-01,1
-9.78359580e-01,4.20251970e-01,0
1.62675943e-01,-1.02394539e+00,0
4.47317182e-01,-1.00781425e+00,0
2.71818276e-01,-3.50708297e-01,1
2.50910863e-01,-3.55383795e-01,1
6.42015474e-01,-5.20089712e-01,1
-4.07619027e-01,-4.63409426e-01,1
-1.03271215e+00,-1.98595460e-01,0
-6.59587193e-01,8.55327760e-01,0
5.55429149e-01,-6.24544981e-01,0
-4.54012425e-01,8.97400362e-01,0
-2.14315001e-01,-3.18307431e-01,1
-2.68718099e-02,5.99045337e-01,1
-7.61817590e-01,-2.69203771e-01,1
-5.65444480e-01,9.22009167e-01,0
-6.46362266e-01,9.45383104e-02,1
-5.02647948e-01,-5.86565389e-02,1
-1.24515577e+00,-6.47872937e-02,0
2.54525705e-01,-5.31001086e-01,1
1.06025236e+00,-2.84832734e-01,0
6.89321046e-02,-4.99602606e-01,1
7.27897558e-01,4.19752134e-01,0
4.38029548e-01,-3.94676361e-01,1
4.53876008e-01,-4.47538735e-01,1
-5.23022807e-01,-3.02186551e-01,1
-6.49361059e-01,-4.03037008e-01,1
-7.66225175e-02,-1.07009402e+00,0
8.53150510e-01,-3.93700015e-01,0
-3.82045988e-01,-1.67303699e-01,1
6.97568304e-01,-6.65354572e-01,0
8.36963739e-01,7.64771465e-01,0
-5.15661579e-01,-4.20022881e-01,1
-2.41374860e-01,5.77143477e-01,1
4.62550199e-01,-1.98700813e-01,1
-1.03537229e+00,1.90652055e-01,0
3.10953818e-01,5.06845793e-01,1
-1.26994239e-01,6.25715405e-01,1
5.71283553e-01,-3.30105907e-01,1
-4.83068273e-01,-4.05417681e-01,1
-8.87894586e-01,-4.65002516e-01,0
3.97087136e-01,-5.31422033e-01,1
5.22319154e-01,1.00526275e-01,1
8.99917065e-01,-4.73301305e-01,0
-2.00196039e-01,6.98677131e-01,1
3.57001032e-01,-9.28760013e-01,0
-6.39139935e-01,5.76151675e-01,0
9.40114503e-01,-2.62604974e-01,0
-5.20383766e-01,-3.44777936e-01,1
2.64454076e-02,8.92836133e-01,0
-5.41575246e-01,-3.95026380e-01,1
2.10921747e-01,-1.02868624e+00,0
-2.73067853e-01,-9.63954231e-01,0
-7.52864259e-01,7.49491516e-01,0
-1.18018930e+00,-1.90574169e-01,0
-5.58566532e-01,2.92375759e-01,1
1.27097661e+00,2.01734136e-02,0
4.40942354e-01,-4.07258440e-01,1
-1.24439042e-01,-6.61349881e-01,1
-3.89623259e-01,-3.81054732e-01,1
-5.99461701e-01,6.51289350e-01,0
8.33684468e-01,-9.41620449e-01,0
-4.11229750e-01,4.03377028e-01,1
-5.18042786e-01,8.86991346e-01,0
7.59185866e-01,-6.88788926e-01,0
-1.26718114e-01,9.74271418e-01,0
-1.04980001e+00,2.41284961e-01,0
-4.25081283e-01,4.93457609e-01,1
-3.51291726e-02,4.59406575e-01,1
-7.47555037e-01,-4.79368175e-01,0
-8.14928180e-01,5.99371678e-01,0
-3.19394300e-01,9.55226176e-01,0
-1.15306081e+00,-7.59852638e-03,0
-4.17420699e-01,-5.81930420e-01,1
-6.24179999e-03,6.21144231e-01,1
6.47829037e-02,1.03386772e+00,0
1.01561393e+00,-1.86944420e-01,0
-7.25811708e-01,-1.22597554e-01,1
3.46169156e-02,-1.02285101e+00,0
5.15876882e-01,4.42968177e-01,1
-3.62620310e-01,-4.50944749e-01,1
-9.12302195e-02,6.79718872e-01,1
-5.38823450e-01,1.71269636e-01,1
5.11488616e-01,-2.52180278e-01,1
3.41503822e-01,-4.56411739e-01,1
-5.74419013e-02,6.59708404e-01,1
8.21337208e-01,6.63261307e-01,0
-1.88421298e-01,-5.32999545e-01,1
-6.19681765e-01,-7.37045169e-01,0
6.59863327e-01,-2.25009076e-01,1
