# x_1,x_2,Class_label
3.24814229e-01,4.97957267e-01,1
-1.56062874e-01,5.13798246e-01,1
-4.81795509e-01,-9.57256396e-01,0
-1.11520487e-01,5.88573242e-01,1
-1.07870852e-02,-1.01570842e+00,0
-4.30539795e-01,1.00642384e+00,0
1.68007473e-01,-4.46419278e-01,1
-8.67020238e-01,6.14161240e-01,0
-3.08446484e-01,-4.52069790e-01,1
4.65390055e-01,1.91613380e-01,1
5.66507525e-01,-3.66018004e-01,1
9.00494894e-01,5.31378099e-01,0
3.59048395e-01,-4.22666958e-01,1
4.24118771e-01,-4.98050150e-01,1
-5.40562327e-01,-9.28149869e-01,0
-6.17436761e-01,-1.05729091e-01,1
4.98705012e-01,8.83364727e-02,1
-2.14727284e-01,5.96001908e-01,1
8.72835798e-01,-5.41104937e-01,0
9.51093482e-01,4.90091870e-01,0
-1.07608042e+00,2.45628551e-01,0
-8.25631997e-01,-5.58829181e-01,0
-8.19204879e-02,5.11931450e-01,1
-6.75148278e-03,-9.65813615e-01,0
-8.31657106e-01,6.79989198e-01,0
-5.50266389e-01,2.61928826e-01,1
-4.47304374e-01,-5.80436460e-01,1
-6.95628593e-01,-5.60880463e-02,1
4.70897697e-01,3.61863915e-01,1
5.93395461e-01,-7.15323739e-01,0
7.79740026e-01,1.82427129e-01,0
-5.97965815e-01,-4.09984772e-01,1
-4.32558558e-01,-8.80019730e-01,0
7.13984731e-01,-1.24349060e-01,1
-5.48400898e-01,-1.23046364e-01,1
5.20079653e-01,-1.89767143e-01,1
-1.17660711e-01,-8.56357546e-01,0
2.20228811e-01,4.66110662e-01,1
5.24328062e-01,8.42909610e-01,0
4.01356164e-01,-2.09826554e-01,1
-2.71743280e-01,-4.81487812e-01,1
-1.86531186e-01,6.73559241e-01,1
9.57637020e-01,-1.20639694e-01,0
-7.13480191e-01,-6.87025686e-01,0
-6.25255982e-01,-2.46246485e-01,1
2.72496763e-01,-5.00926460e-01,1
3.89622779e-01,2.79035159e-01,1
-3.09982274e-01,3.59311751e-01,1
5.33226126e-01,1.79902472e-01,1
4.96568739e-01,7.53493164e-01,0
-6.25266599e-01,6.93750591e-01,0
-4.40525391e-01,4.81996974e-01,1
-5.08433700e-02,-7.71889023e-01,1
3.12307286e-01,5.17174821e-01,1
-4.25842797e-02,6.75322981e-01,1
-7.34432863e-01,-6.77517931e-01,0
-2.22945620e-01,-6.20140470e-01,1
-4.21101160e-01,-3.04343932e-02,1
6.25434571e-01,9.75131790e-03,1
9.07318491e-01,-1.64922710e-01,0
1.27877272e-01,-5.44440272e-01,1
-6.82038434e-03,1.04681470e+00,0
7.06350687e-01,-1.66981756e-01,1
-5.67751380e-01,2.85901524e-01,1
7.20425688e-01,5.83169395e-01,0
-1.13585570e+00,-9.90624947e-02,0
3.44637711e-01,-8.22705006e-01,0
-9.24636125e-01,-3.71526231e-01,0
3.78121439e-01,1.87508519e-01,1
8.85881547e-02,-6.83677827e-01,1
-1.04380994e-01,5.10104230e-01,1
-8.77149745e-01,-6.16001020e-01,0
-8.05197883e-01,-7.21723926e-01,0
-6.55776082e-01,-7.51480953e-01,0
-5.89959546e-01,-1.46729414e-01,1
5.90857595e-01,3.74363410e-01,1
4.45373874e-01,2.54430076e-01,1
7.16272207e-02,-5.81786585e-01,1
8.76399428e-01,-4.81608612e-01,0
4.75627534e-01,-8.24714944e-01,0
-5.32998347e-01,1.50544967e-01,1
-4.56903240e-01,-4.55654751e-01,1
3.56938460e-01,7.77842216e-01,1
7.46233442e-01,-5.95756177e-01,0
6.16875768e-01,1.85532367e-02,1
-7.75667669e-01,-5.09898715e-01,0
-3.05443576e-01,4.34239661e-01,1
-1.15017994e+00,-5.56483410e-02,0
-8.21072336e-01,-6.82042652e-01,0
5.90935068e-01,1.45649363e-01,1
3.81875386e-01,-6.17993742e-01,1
8.28998713e-01,-4.55391021e-01,0
1.15648187e+00,4.24350767e-01,0
6.17343528e-01,-1.43816157e-01,1
1.91414079e-01,-7.37594111e-01,1
-2.37674801e-01,-5.06481123e-01,1
-1.03889381e+00,9.11284434e-02,0
-9.99370088e-01,-1.74578554e-01,0
1.76650787e-01,6.43610060e-01,1
-5.49603903e-01,8.08725674e-01,0
-5.61741173e-01,-4.11508554e-01,1
5.54532318e-01,-8.62295889e-01,0
7.93121085e-01,6.53179846e-01,0
8.61766510e-01,5.05398006e-01,0
4.91638235e-01,1.02075764e+00,0
5.82564453e-01,1.85607186e-01,1
-7.41017706e-02,-1.06261720e+00,0
-8.52100581e-01,3.48076319e-01,0
4.85034449e-01,4.46315681e-01,1
3.36885795e-01,3.38728400e-01,1
-1.03607212e+00,-7.00135428e-01,0
5.95693703e-01,3.61954812e-01,1
-2.43056257e-01,-4.80003690e-01,1
-1.80830704e-01,-8.60881696e-01,0
-1.70128267e-01,5.51068206e-01,1
3.82422079e-01,1.01095263e+00,0
3.90613065e-01,-4.42480555e-01,1
-9.04940754e-01,5.63039192e-02,0
-9.96658389e-01,8.53410113e-02,0
-4.50921840e-01,5.32406026e-01,1
-5.56368188e-01,3.89108885e-01,1
2.99932789e-01,6.42737478e-01,1
-1.12981614e+00,2.98489795e-01,0
5.72169396e-01,8.89873658e-01,0
6.49795066e-01,2.37270368e-01,1
9.52364328e-01,-4.17190044e-01,0
-5.07190503e-01,-8.28471646e-01,0
6.02735025e-01,8.15600677e-01,0
6.11051933e-01,8.42434801e-01,0
-5.63030328e-01,-3.58557136e-01,1
6.36046527e-01,6.58656775e-01,0
-6.27484995e-01,-4.68320739e-01,1
-9.02233184e-01,-4.39242496e-01,0
2.47405987e-01,4.08152766e-01,1
9.51570529e-01,8.50013687e-04,0
7.14536109e-02,4.93873104e-01,1
-6.66630398e-01,-2.07593378e-02,1
1.23804220e-01,5.57062248e-01,1
1.95069049e-01,4.60565224e-01,1
-7.38606098e-01,-4.77120078e-01,0
-5.69756981e-01,2.36605240e-01,1
8.83245835e-01,-2.29665135e-01,0
-1.19896274e-01,6.39043459e-01,1
-5.59344070e-01,7.78399546e-01,0
4.09781662e-01,6.82780905e-01,1
-3.50863876e-01,3.92504318e-01,1
4.41291167e-01,2.07342544e-01,1
4.02202124e-01,-5.93652356e-01,1
7.37638117e-01,-2.90225767e-01,1
5.94060907e-01,-9.79922801e-01,0
6.72084216e-01,-3.97733821e-01,1
3.92636728e-01,-9.42475906e-01,0
-9.31364865e-01,3.16720706e-01,0
-3.91137874e-01,-3.28052957e-01,1
-2.09107531e-01,-1.08638845e+00,0
-3.31647548e-01,-9.77960304e-01,0
-3.88456368e-01,-2.58184299e-01,1
-4.95638876e-01,8.02328610e-01,0
-9.17391911e-01,4.46197426e-01,0
5.35217274e-01,2.29558495e-01,1
7.86381588e-03,-9.80728070e-01,0
3.70403007e-01,6.37165755e-01,1
8.82251332e-01,4.77039827e-01,0
1.04304525e-01,-5.36444207e-01,1
-7.38340821e-01,-5.51947936e-01,0
6.52148806e-01,-5.41738077e-03,1
5.26558804e-01,1.37477974e-01,1
6.48887274e-02,-6.58377130e-01,1
6.47011916e-01,-6.64585654e-01,0
-4.08636472e-01,5.18902137e-01,1
-5.73365452e-01,-1.64469612e-01,1
2.98822858e-01,5.53936345e-01,1
-1.59940470e-01,1.07579016e+00,0
-8.56135758e-01,7.55121161e-01,0
7.20981826e-01,9.09781296e-01,0
5.10424682e-01,1.42067340e-01,1
6.54201120e-01,1.51334794e-01,1
1.04816088e+00,3.48314786e-01,0
6.57691594e-01,4.47363940e-01,0
9.89486809e-01,6.77202587e-02,0
-7.29537249e-01,-7.74197406e-01,0
-9.33084938e-01,5.81167009e-01,0
-2.37590162e-01,-8.42674015e-01,0
7.33585065e-01,1.01960418e-01,1
-6.55263996e-01,8.65489004e-01,0
-1.93498789e-01,9.22613455e-01,0
3.43865665e-03,5.51396119e-01,1
1.35277841e-01,5.73333764e-01,1
-7.16716914e-02,9.30666192e-01,0
4.97215798e-01,3.22530264e-01,1
-4.16764027e-01,-2.17927794e-01,1
2.02252917e-01,-1.01448945e+00,0
6.20170679e-01,-2.74704584e-01,1
-3.95818448e-01,-8.45832520e-01,0
-8.84005247e-01,-6.65846374e-01,0
-2.10692957e-01,3.76479745e-01,1
-2.33642731e-01,-9.54783601e-01,0
3.56775471e-01,-5.78679833e-01,1
-5.22882535e-01,-2.52056803e-03,1
5.86024799e-01,2.01309846e-01,1
-1.08174963e+00,3.09108619e-01,0
-3.44049681e-01,2.72476759e-01,1
8.25382857e-02,-6.11881857e-01,1
-5.98588712e-01,8.59175847e-01,0
1.06953276e+00,-8.43062848e-02,0
-8.53878320e-01,1.13996437e-01,0
8.77041162e-01,-5.13065077e-01,0
-3.74598058e-01,3.74065752e-01,1
-2.82923676e-01,-4.69740930e-01,1
-9.30246891e-01,4.45078870e-01,0
2.22011027e-01,7.67908571e-01,1
-2.83954987e-01,-4.30304174e-01,1
-3.61950137e-01,5.98433450e-01,1
1.04777412e+00,-1.52165443e-02,0
7.06641027e-01,6.48839977e-01,0
-3.24239079e-01,9.65746472e-01,0
7.58678906e-02,7.02795184e-01,1
4.26634854e-01,-5.17995226e-02,1
7.23961432e-01,-7.31776761e-01,0
5.16738764e-01,2.51090391e-01,1
-4.27089457e-01,-7.29193153e-01,0
3.44588363e-02,9.86537440e-01,0
-7.91822042e-01,-5.00695577e-01,0
-7.35247024e-01,4.19512419e-02,1
7.98149844e-01,6.46812738e-01,0
-5.42710906e-01,-9.48290626e-01,0
1.99333570e-01,-6.56121268e-01,1
4.53871046e-01,4.72544286e-01,1
-6.44383379e-01,-1.02911514e+00,0
-2.18915746e-01,-4.57034955e-01,1
3.32366863e-01,-4.78551491e-01,1
3.94962405e-01,-5.00795734e-01,1
2.59278753e-01,-4.68242783e-01,1
-3.03141629e-01,-4.94947992e-01,1
-4.96499136e-01,3.14565118e-01,1
3.24337685e-01,-4.75104899e-01,1
4.59096736e-01,9.02671739e-01,0
7.61486058e-01,-5.16320871e-01,0
-9.33319493e-01,-1.93930220e-01,0
5.35075893e-01,-7.89898552e-01,0
2.27562185e-01,-9.91408408e-01,0
4.60227710e-01,9.12646657e-01,0
6.80411598e-01,-9.80533272e-02,1
-7.09881823e-01,5.67655891e-01,0
-7.91076155e-01,3.15618210e-01,0
5.42612583e-01,-8.85364308e-01,0
9.70520978e-01,2.83785659e-01,0
4.47752087e-01,-1.03924784e+00,0
5.52558245e-01,5.18879893e-01,1
-6.57979857e-01,7.19243650e-01,0
-8.59024908e-01,3.31862350e-01,0
-5.54168827e-01,1.88239650e-01,1
-9.61386321e-02,-1.05543789e+00,0
7.05287749e-01,-7.93478622e-01,0
-3.07247871e-01,-3.37758670e-01,1
-1.94650403e-01,-8.50368586e-01,0
8.29519083e-01,-2.80717308e-02,1
1.11841085e+00,-1.50631665e-01,0
-6.98234958e-01,9.05503625e-01,0
7.65631835e-01,-1.86113727e-01,0
2.84989460e-01,-1.12662217e+00,0
8.84849814e-02,5.29166457e-01,1
-8.43933239e-01,-5.17186444e-01,0
9.38833114e-01,-2.95034704e-01,0
-9.18146328e-01,1.57227438e-01,0
-7.74180590e-01,7.99156468e-01,0
-8.17895151e-01,6.31264460e-01,0
8.99851941e-01,1.95697107e-01,0
-6.09458786e-01,3.83853510e-01,1
1.74667329e-02,9.30593367e-01,0
-7.52973451e-01,2.12749891e-02,0
8.81186353e-02,-6.79489455e-01,1
7.98691782e-01,4.92286173e-01,0
-5.63845483e-01,1.60390833e-01,1
-1.25643172e-01,-9.15609570e-01,0
7.34605351e-01,-7.20466508e-01,0
9.48157375e-01,1.95990999e-01,0
5.70506284e-01,2.80144372e-01,1
2.92792253e-01,8.85239401e-01,0
2.42684048e-01,4.83798839e-01,1
4.97447556e-01,-8.21035385e-01,0
-5.78641855e-01,-1.80808819e-01,1
6.80716165e-01,7.93868052e-01,0
5.99277130e-01,8.35412002e-01,0
-3.40592561e-01,-4.73025314e-01,1
-6.30983220e-01,-7.86503285e-01,0
-7.99051677e-01,-5.12572957e-01,0
-4.10046079e-01,2.30959153e-01,1
4.74712700e-01,-1.17019285e-02,1
-5.95064399e-02,6.09622847e-01,1
-5.48765461e-01,-3.64713426e-01,1
-2.11330490e-02,-4.27266236e-01,1
-7.03798404e-01,-5.54578542e-02,1
2.94341538e-01,-4.27119963e-01,1
1.42296806e-01,-5.72708504e-01,1
2.67171475e-01,9.70468303e-01,0
5.98672156e-02,6.22584216e-01,1
-8.17720998e-01,-5.11419432e-01,0
9.21202420e-01,4.62633235e-01,0
7.87250484e-01,-6.98737825e-01,0
-7.81532710e-01,9.10552801e-02,1
-5.57279174e-01,-8.12708626e-01,0
8.22588703e-01,6.62972505e-01,0
-6.20377390e-01,3.02920225e-02,1
-7.38081028e-01,-6.69083318e-01,0
-3.93998233e-01,-3.42297403e-01,1
6.91775847e-01,1.90810560e-01,1
1.04602160e+00,7.14174482e-02,0
6.58802262e-01,7.37214323e-01,0
-5.00943102e-01,6.20709657e-01,0
