# x_1,x_2,Class_label
4.72001876e-01,4.45232448e-02,1
2.87682759e-01,5.53187964e-01,1
-1.50253889e-02,5.34935383e-01,1
-9.37727500e-01,1.68126163e-01,0
1.10516141e+00,1.61448965e-01,0
6.29577716e-01,5.90264929e-02,1
-5.14356489e-02,5.62788040e-01,1
-1.18268463e-01,-1.08404480e+00,0
1.08683941e+00,3.59139515e-01,0
-1.07848222e+00,-1.42241587e-01,0
-3.44094577e-01,3.81299183e-01,1
3.01431942e-01,-3.83390439e-01,1
1.07351207e+00,-1.93076896e-01,0
2.04734750e-01,5.92547617e-01,1
8.65570551e-02,9.46862426e-01,0
1.02542245e+00,-3.19379976e-02,0
5.05695279e-01,-9.67196951e-01,0
1.13951160e-01,6.82234685e-01,1
6.15948527e-01,-4.89466687e-01,1
-2.89544110e-01,2.86390153e-01,1
1.05004157e+00,3.21145553e-01,0
7.10709673e-01,1.02888008e-01,1
8.95365007e-01,5.13893278e-01,0
-6.03599537e-01,1.13410350e-01,1
3.83950807e-01,-5.62835267e-01,1
6.12788502e-01,1.95157437e-01,1
-8.89104816e-01,-1.81362279e-01,0
-1.01096836e+00,1.93084247e-01,0
3.92770967e-01,-4.82817532e-01,1
1.83451109e-01,5.17406677e-01,1
6.04395536e-01,8.59858143e-01,0
6.46149755e-01,-8.87031395e-01,0
-1.93139251e-01,-1.00432146e+00,0
5.22700292e-01,3.08447801e-01,1
5.49782478e-01,-7.74482397e-01,0
9.28397142e-01,-2.34901524e-02,0
8.62828929e-01,-5.49939823e-01,0
-5.66824817e-01,7.03694816e-02,1
-7.73872893e-01,3.03824759e-01,1
-1.48756826e-01,-4.31570886e-01,1
-1.77840517e-01,5.94900951e-01,1
3.59461304e-01,-3.22920382e-01,1
5.95106171e-01,6.11730499e-01,0
7.04144728e-01,-8.68856378e-01,0
8.40563221e-01,-5.43461646e-01,0
-6.29754564e-01,-5.99942197e-01,0
-5.91562899e-01,-9.99336979e-01,0
-4.23436964e-01,3.20144196e-01,1
-6.35697591e-01,1.74635328e-01,1
-5.50103199e-01,-3.12905976e-01,1
-9.24147683e-02,-9.96407204e-01,0
-8.48117678e-02,6.44732357e-01,1
8.54221940e-02,-9.44746859e-01,0
-8.67781826e-02,-8.38704741e-01,0
2.10887364e-01,5.68934911e-01,1
3.73326340e-01,-9.27968112e-01,0
7.27054813e-01,-6.74699853e-02,1
1.65475112e-02,4.40074562e-01,1
7.37628380e-01,3.88677007e-01,0
7.07453963e-01,5.94459342e-01,0
5.48984929e-03,8.71526769e-01,0
1.22148625e-01,-6.10146888e-01,1
-4.50626160e-01,4.04696018e-02,1
-1.51429819e-01,1.05520093e+00,0
-1.04158018e-01,-5.12313519e-01,1
-5.74275750e-01,-1.12225476e-01,1
-2.77959372e-01,5.30826232e-01,1
5.53901003e-01,1.17302169e-01,1
5.21923548e-01,2.40781539e-01,1
3.49454642e-01,-5.40565585e-01,1
-3.52595341e-01,6.83288288e-01,1
-7.58094002e-01,7.11818083e-02,1
-2.15192663e-01,-1.16418239e+00,0
3.64651096e-01,-1.00871995e+00,0
5.20194940e-01,-4.07068398e-01,1
-2.21594804e-01,5.93837320e-01,1
-7.86405649e-01,4.63553797e-01,0
5.88100215e-01,-6.23478360e-01,0
-8.88458773e-01,-7.27405539e-01,0
-5.64126018e-01,1.49266824e-01,1
3.44673689e-01,-9.84348295e-01,0
-4.52387755e-01,-4.95798783e-01,1
6.23980634e-01,-6.51592572e-01,0
8.61151772e-01,-7.09390383e-01,0
2.26798991e-01,3.95147378e-01,1
-3.32775576e-01,-6.22847247e-01,1
-1.36346321e-01,-5.79001172e-01,1
-4.02941578e-01,-6.25334286e-01,1
4.12999477e-01,8.61018097e-01,0
-1.04411127e+00,1.85091547e-01,0
1.03664581e+00,-2.12710246e-01,0
-9.66956019e-01,-2.37615662e-02,0
-2.36750163e-01,3.77221837e-01,1
4.99231151e-01,5.10244504e-01,1
-4.05034185e-01,-7.82571414e-02,1
4.69786992e-01,3.89132974e-01,1
-5.17559157e-01,-3.28103793e-01,1
-2.97508057e-01,-6.05227828e-01,1
2.52482772e-01,-5.35270620e-01,1
9.38693977e-01,3.74806071e-01,0
-1.07987458e+00,-3.84184302e-01,0
9.37994939e-01,4.75715887e-02,0
-2.18449883e-01,-9.23940045e-01,0
-1.35721313e-01,-9.98186391e-01,0
-4.38043090e-01,5.07181321e-01,1
-3.46762973e-01,4.35825305e-01,1
5.60886811e-01,-3.26409308e-01,1
5.47757664e-01,-9.20443359e-01,0
-1.68532043e-01,-4.83046904e-01,1
1.66110669e-01,9.07610620e-01,0
2.18835690e-01,6.58500363e-01,1
3.34967374e-01,-9.47456441e-01,0
6.17054129e-02,1.04640279e+00,0
-6.95212089e-01,8.21458880e-02,1
5.96121564e-01,3.51708521e-01,1
9.73878965e-01,3.80998521e-01,0
-1.09679140e+00,4.07094077e-01,0
-7.16123000e-01,7.69740820e-01,0
5.20649216e-01,-2.23365312e-01,1
1.62916050e-02,6.33833966e-01,1
6.53024766e-01,1.62839513e-01,1
-2.97731792e-01,-9.91407076e-01,0
1.06873385e-01,4.64025309e-01,1
-3.77191392e-01,9.56126458e-01,0
-3.63215956e-01,7.88715756e-01,0
-7.10112450e-01,3.29866320e-01,1
5.57620694e-01,-4.77283167e-01,1
5.31581375e-01,-3.68281475e-01,1
1.76234519e-01,9.94552811e-01,0
4.78209353e-01,5.36761224e-01,1
-7.36016630e-01,6.75189867e-01,0
1.43424285e-01,5.00127477e-01,1
3.31648223e-01,2.92935739e-01,1
-4.78952879e-01,-5.78016158e-01,1
1.79199678e-01,-4.92901880e-01,1
1.01756105e+00,-2.60749576e-01,0
1.07612940e+00,3.83851307e-01,0
9.80356590e-01,5.05057577e-01,0
-3.90692604e-01,9.04721185e-01,0
1.51689475e-01,4.93032513e-01,1
5.32444672e-01,-2.93856075e-01,1
-5.22123584e-01,1.07079899e+00,0
8.27025630e-01,-5.77574707e-01,0
-5.32124979e-01,4.57492004e-02,1
-2.42017790e-01,-6.01674627e-01,1
-6.86356164e-01,6.45866707e-01,0
2.52866692e-01,6.08958582e-01,1
2.40281098e-01,-9.79303265e-01,0
6.63440835e-01,5.06009608e-04,1
-1.36347306e-01,-9.34451668e-01,0
-4.47498012e-01,3.78150666e-01,1
-1.12471254e+00,-4.59669690e-02,0
8.49900636e-01,-4.65201179e-01,0
3.81062662e-01,-8.93812201e-01,0
6.27471269e-01,4.03835755e-01,1
5.44055274e-01,-8.28224113e-01,0
-9.90809925e-02,1.07125367e+00,0
-1.28429157e-01,-4.17474391e-01,1
9.72389094e-01,2.06574792e-01,0
-2.50407537e-01,-6.42873746e-01,1
-1.02551678e+00,-6.73497886e-02,0
1.31805919e-01,-1.13586180e+00,0
8.00493407e-01,-6.55748374e-01,0
4.50907671e-01,-3.58992168e-01,1
1.32311589e-02,9.46594782e-01,0
-5.09586173e-01,1.06333173e-01,1
5.43034391e-01,-8.19212042e-01,0
4.71913198e-01,6.39814458e-01,1
5.62690064e-01,-4.73529333e-01,1
7.50676955e-01,-7.66906794e-01,0
1.39919209e-01,-9.12849426e-01,0
-8.46438847e-01,6.94373046e-01,0
5.53606740e-01,-6.94887299e-02,1
-1.43244600e-01,-5.83926133e-01,1
-3.80460395e-01,-6.40339159e-01,1
3.70837312e-01,8.80531129e-01,0
3.70376226e-01,9.01060805e-01,0
-2.01862825e-01,-6.58866678e-01,1
-1.04176537e+00,3.75191676e-01,0
-5.09589379e-01,-9.03453870e-01,0
6.64468564e-01,6.34413308e-01,0
9.87809244e-02,4.75028589e-01,1
-3.88410054e-01,3.66242149e-01,1
-1.88838111e-01,7.22719038e-01,1
-1.03847769e+00,1.11295902e-01,0
7.32112124e-01,6.67143171e-01,0
-8.78190253e-01,6.01507393e-01,0
3.12097219e-01,4.85399693e-01,1
-6.36761305e-01,-8.08387005e-01,0
9.08932893e-01,-6.61711946e-01,0
-2.15292606e-01,-5.63405030e-01,1
6.24096993e-01,-6.37412569e-01,0
-8.21374795e-01,-8.38789373e-01,0
-7.68464050e-01,-5.84785724e-01,0
3.91981144e-01,-8.52284682e-01,0
-4.95922005e-01,8.47594466e-01,0
6.66371414e-01,-6.85104593e-01,0
3.72925138e-01,-5.77914947e-01,1
-4.70079237e-01,4.09486235e-01,1
-5.19654317e-01,-8.87696371e-01,0
2.20038423e-01,4.20666101e-01,1
7.01100730e-01,3.72058417e-01,0
2.23196616e-01,4.79259304e-01,1
-7.74564698e-01,-6.53470412e-01,0
2.45310945e-01,-6.01670701e-01,1
3.89355793e-01,-3.70701765e-01,1
-5.85593216e-01,-1.94593373e-01,1
8.96950220e-01,4.67717112e-01,0
8.17415390e-02,5.13015168e-01,1
-6.09813436e-01,-5.94133817e-01,0
3.38725201e-01,4.11971581e-01,1
8.81260583e-01,-2.27453705e-01,0
-8.28600357e-01,-5.12681972e-01,0
-8.77280846e-02,1.18153607e+00,0
-5.74609632e-01,4.21559183e-01,1
-5.22441780e-01,-2.61971814e-01,1
1.66910897e-01,-6.90784962e-01,1
-1.15210686e+00,-1.12978746e-01,0
3.90955055e-01,6.41525939e-01,1
-5.24771083e-01,2.23299049e-01,1
6.48963115e-01,-2.03159560e-02,1
3.34044554e-01,1.02611059e+00,0
7.01758101e-01,6.26856384e-01,0
5.44911641e-01,-4.44394249e-01,1
1.20619581e-01,8.25915315e-01,1
1.12265751e+00,9.32884271e-02,0
-7.52477607e-01,-2.03183220e-01,1
9.43845031e-01,2.44485115e-01,0
5.35539097e-01,-2.42804535e-01,1
8.81719417e-01,-2.22290809e-01,1
-2.70370333e-01,8.62327842e-01,0
-9.53975283e-01,-6.71140578e-01,0
9.16401909e-01,-8.17657119e-01,0
9.47572591e-01,-1.72850838e-01,0
-2.76412912e-01,1.02833344e+00,0
3.93455946e-01,4.17032551e-01,1
-7.07596498e-01,-2.92981715e-01,1
4.77595976e-01,9.38241659e-01,0
-5.86323632e-01,7.72662832e-01,0
9.73819375e-01,-5.20509403e-01,0
4.01366525e-02,5.35847492e-01,1
5.72751842e-01,7.01790792e-01,0
-9.42128302e-01,5.49897290e-01,0
5.38042204e-01,2.90583702e-01,1
-9.41970795e-01,-7.08396319e-02,0
3.77849380e-02,-5.49345998e-01,1
4.65819297e-01,-3.37597825e-01,1
1.51032196e-01,6.01760168e-01,1
-1.03715363e+00,-5.52752485e-01,0
-2.25164649e-01,3.92138084e-01,1
-1.78871180e-01,5.32097193e-01,1
-8.55943305e-02,-9.90918901e-01,0
6.40643088e-01,-1.19565543e-01,1
3.01288481e-01,6.07462466e-01,1
