# x_1,x_2,Class_label
-2.98084383e-01,-5.52598426e-01,1
3.39308348e-01,5.12379800e-01,1
2.34581118e-01,-5.79088896e-01,1
-5.06856927e-01,3.70101956e-01,1
5.61765242e-01,-4.63102394e-01,1
-2.32771421e-01,3.87362705e-01,1
4.99668073e-01,8.41373578e-01,0
4.13985358e-01,4.26041881e-01,1
9.70256884e-01,-3.37362898e-01,0
-2.00144811e-02,5.61633470e-01,1
6.27105903e-01,9.40704821e-01,0
1.53342480e-02,6.79393528e-01,1
-4.98324824e-01,3.65035171e-01,1
-8.32172422e-01,-7.59428252e-01,0
2.45939226e-01,1.08592669e+00,0
1.04347941e+00,-2.10867056e-01,0
-9.18595939e-01,4.90206356e-01,0
1.06553540e+00,4.84321287e-01,0
7.51389992e-02,-9.42066539e-01,0
6.27455190e-01,8.72552937e-01,0
3.81567004e-02,-7.06238829e-01,1
-4.02889379e-01,1.01237636e+00,0
-1.44915492e-02,-5.27588768e-01,1
1.21477548e-01,-5.60996058e-01,1
-2.23068059e-01,-4.69698424e-01,1
-5.25039079e-01,9.54237505e-01,0
-4.03403526e-01,-4.81863966e-02,1
-9.10145430e-01,-2.35386423e-01,0
2.18648796e-02,-8.91326718e-01,0
-2.49435040e-01,-6.22261716e-01,1
1.70788015e-01,-1.03757707e+00,0
-1.07901278e-01,-7.87875582e-01,1
-1.70787210e-02,-5.48221431e-01,1
-5.50178915e-01,-3.97147167e-01,1
4.97430589e-01,1.49140414e-01,1
-6.13981987e-01,-6.14641275e-01,0
-5.97950665e-02,9.58966712e-01,0
8.01276636e-02,3.51571200e-01,1
-4.64651400e-01,4.67248021e-01,1
-2.26999566e-01,6.83128091e-01,1
1.02118426e-01,6.12235085e-01,1
-7.67590108e-01,4.64411448e-01,0
4.47972574e-01,-1.86971159e-01,1
-4.64703822e-01,2.26861368e-01,1
9.26865402e-01,3.19200626e-01,0
-3.43254551e-02,-6.33850976e-01,1
-4.58889015e-01,4.08467618e-01,1
-1.00051957e+00,1.29376167e-01,0
6.98679026e-01,1.84969942e-01,1
7.02910358e-01,-6.39854317e-01,0
-9.16545421e-02,-6.08121980e-01,1
3.35807753e-01,-8.91379135e-01,0
-5.07915597e-01,2.44327342e-01,1
-5.11916820e-01,2.97283516e-01,1
-4.11401367e-01,-3.78195753e-01,1
-5.03500272e-01,3.49980215e-02,1
5.27402184e-01,-2.77445777e-01,1
9.75846854e-01,-4.91078420e-01,0
3.80536135e-01,2.76452837e-01,1
4.51508013e-01,-8.90378619e-01,0
-8.27120481e-01,-4.57428718e-01,0
5.99017016e-02,-5.06133802e-01,1
5.95456879e-01,1.75353536e-01,1
2.80363964e-01,-1.05102067e+00,0
-2.14613875e-01,4.15632545e-01,1
-1.03181640e+00,-8.61683436e-02,0
2.31304521e-01,5.82911882e-01,1
-1.00633854e+00,4.47378566e-01,0
5.28635907e-01,2.65505357e-01,1
8.49633247e-02,-9.54053033e-01,0
-5.73552655e-01,-2.38192877e-01,1
7.80117876e-01,1.85176522e-01,0
6.21506994e-01,3.80835104e-02,1
-5.48370599e-01,2.14557099e-01,1
-7.17462779e-01,-6.46419370e-01,0
5.25441527e-01,3.63389992e-01,1
-3.57923701e-01,-4.92518841e-01,1
-5.50449768e-01,-1.50285569e-01,1
-7.18314725e-01,6.60088005e-01,0
-5.25676741e-01,-3.68615214e-01,1
1.03383580e+00,-4.07694374e-01,0
5.08494080e-01,1.11269074e+00,0
-3.73914145e-01,3.27619877e-01,1
4.60199200e-01,-1.75605714e-01,1
3.26202903e-01,-9.62932192e-01,0
3.57345061e-01,-9.79092820e-01,0
-6.48917626e-01,5.97320162e-01,0
-3.26495083e-01,9.38106686e-01,0
-3.24478736e-01,8.96151657e-01,0
-6.98555369e-01,9.09920243e-01,0
6.92633370e-01,2.44577092e-01,1
7.65050626e-01,-5.24563389e-01,0
-5.70182909e-01,-3.27222050e-01,1
2.63765691e-01,-7.12311661e-01,1
-5.76081199e-01,8.67989715e-01,0
-8.49527849e-01,5.97179738e-01,0
2.85978725e-01,6.65947140e-01,1
9.58170550e-01,-1.93584562e-01,0
-5.77838019e-01,1.25970264e-01,1
-1.49014035e-01,-9.66347891e-01,0
-9.58182120e-01,-4.80671142e-01,0
-7.12776758e-01,7.92578693e-01,0
-2.49156855e-01,6.49144848e-01,1
-4.78578998e-01,-2.23013830e-01,1
1.54024500e-01,-4.97649309e-01,1
5.91593458e-01,8.66889599e-01,0
8.05678389e-01,-5.41539130e-01,0
-4.68676265e-01,-2.22983833e-01,1
1.26832005e-01,-9.78277994e-01,0
7.54558980e-02,1.04262909e+00,0
-2.83525903e-01,8.68812205e-01,0
2.25886282e-01,-9.47431474e-01,0
1.00728526e+00,-3.62733554e-01,0
2.02868817e-01,-6.45001067e-01,1
-6.80887002e-01,-9.91142708e-04,1
-4.46069922e-01,4.27401219e-01,1
3.21636652e-01,5.18732541e-01,1
5.00933136e-02,-6.09301618e-01,1
3.68893081e-01,4.99972002e-01,1
-5.82032373e-01,-8.22754156e-02,1
4.37155867e-01,3.28251948e-01,1
4.56125461e-02,5.98219559e-01,1
-4.49140256e-01,4.66943371e-01,1
-1.09026144e+00,-3.01215283e-01,0
-8.66458260e-01,-5.60975699e-01,0
-9.05124208e-03,-7.85860843e-01,1
1.95743284e-02,-8.97256305e-01,0
4.43292198e-01,-7.68550563e-01,0
4.96289217e-01,-4.03201514e-01,1
6.10595622e-01,8.40952393e-02,1
3.49052989e-01,4.37123440e-01,1
1.90146313e-01,6.68984716e-01,1
-6.43601774e-01,-1.58257380e-01,1
-1.68888720e-01,-8.75192421e-01,0
8.24187978e-02,-1.05310519e+00,0
1.71205984e-01,6.09904040e-01,1
6.38587219e-01,6.95426158e-01,0
4.86513529e-01,-8.84541194e-01,0
-4.67499260e-01,-9.09803093e-01,0
-1.01506168e+00,-6.57507296e-02,0
5.24661347e-01,-2.62318374e-01,1
2.14738928e-01,2.99822517e-01,1
-1.11139542e+00,-8.95287839e-02,0
-2.42623247e-01,-5.70234606e-01,1
9.47485959e-02,7.82136954e-01,1
