# x_1,x_2,Class_label
-1.00452836e-01,6.07362180e-01,1
-7.04311041e-01,-7.58401438e-01,0
-4.77672019e-01,1.03513429e-01,1
-4.25047026e-02,-4.62704833e-01,1
-6.92547557e-01,8.17748575e-01,0
8.92370709e-01,3.65456895e-01,0
1.37442635e-01,-5.23005547e-01,1
-4.26099483e-02,1.00854761e+00,0
-9.65325759e-01,5.01143131e-01,0
6.04850619e-01,1.53061427e-01,1
7.19119129e-01,-8.85823025e-01,0
-9.01266714e-02,6.74709193e-01,1
-8.17598837e-01,5.71032374e-01,0
-9.83353532e-02,-5.53286230e-01,1
1.74349670e-01,6.98729046e-01,1
-9.18888862e-02,3.90771454e-01,1
-4.87392303e-01,-1.19236818e-01,1
-5.87524820e-01,-4.74113120e-01,0
5.49063357e-01,8.33696064e-02,1
-5.22644996e-01,-9.62280260e-01,0
5.85515237e-01,1.92755370e-01,1
5.67018093e-01,-9.09532538e-02,1
-5.22975831e-01,8.33148784e-01,0
4.46319275e-01,9.12384112e-01,0
-5.13475135e-01,-8.36674601e-01,0
4.56952378e-01,1.23687386e-01,1
-2.09880359e-01,-5.29498090e-01,1
-8.93599703e-01,-3.00941651e-01,0
-9.93063476e-01,3.32590869e-01,0
3.03738696e-01,-8.69088898e-01,0
-1.11319834e+00,1.26801162e-01,0
8.75813275e-01,6.27125617e-01,0
-1.85746923e-01,9.61324611e-01,0
2.43800418e-01,-6.06204106e-01,1
-4.25308042e-01,-8.71911081e-01,0
-2.17551967e-01,4.36852935e-01,1
2.09749339e-02,-4.92525124e-01,1
-6.42190542e-01,-3.01778593e-01,1
-5.21579583e-01,4.74629929e-01,1
5.98615034e-01,-9.21614512e-01,0
-9.75268588e-01,-1.12141383e-01,0
2.82908279e-01,9.14202983e-01,0
-3.95341553e-01,-8.40169373e-01,0
-6.17563287e-02,-8.88410255e-01,0
-5.74031145e-02,9.97545781e-01,0
8.05967261e-01,4.13886386e-01,0
2.89388036e-01,1.00855558e+00,0
7.17485942e-01,1.02915787e-01,1
3.29229057e-02,-9.11314294e-01,0
4.05668345e-02,1.05174904e+00,0
-8.66649580e-01,5.59352355e-01,0
-4.10876531e-01,-8.59769071e-01,0
5.18792991e-01,7.77990458e-01,0
-4.04763021e-01,-7.80417521e-01,0
-2.65897757e-01,5.27951198e-01,1
-2.29845305e-01,-3.85931153e-01,1
-1.55428358e-01,8.71995159e-01,0
6.64857452e-02,8.28475469e-01,0
-5.94267905e-01,-1.75100621e-01,1
6.52291440e-01,-2.61382765e-02,1
-9.32803772e-01,6.32114375e-01,0
1.69248443e-01,9.87612583e-01,0
-3.20975015e-01,4.04601165e-01,1
-8.79928396e-03,5.54711894e-01,1
6.52020434e-01,8.35262565e-01,0
-2.19409779e-01,6.17326656e-01,1
-8.09460837e-01,-6.37857681e-01,0
-9.47630785e-01,3.10305915e-01,0
-8.89564770e-01,2.01690758e-01,0
9.70078961e-01,-2.37647313e-01,0
9.36734479e-02,-1.04383014e+00,0
5.28021143e-01,8.88623380e-01,0
7.33967308e-01,6.98664837e-01,0
1.81738507e-01,-4.50030618e-01,1
8.92205307e-01,4.99416046e-01,0
-9.46399697e-01,-2.28262352e-01,0
-2.90265422e-01,-6.61971817e-01,1
9.65621975e-01,2.66929667e-02,0
3.37150234e-01,-4.05292775e-01,1
-2.98104042e-03,-9.75317935e-01,0
4.49915983e-01,4.01305137e-01,1
-4.87771783e-01,4.57551397e-01,1
3.85245956e-01,-3.23952659e-01,1
-3.69001425e-02,1.01667208e+00,0
-4.54947160e-01,9.97523432e-01,0
1.10419797e-01,-8.53297560e-01,0
-2.71228153e-01,3.96993752e-01,1
-3.29306610e-01,-4.10334074e-01,1
-8.81457706e-01,1.99094383e-01,0
-1.32720051e-01,5.37425570e-01,1
-4.04557609e-01,9.51908838e-01,0
-6.41629426e-01,2.10779615e-01,1
6.35076203e-01,-1.97380798e-02,1
-1.67571608e-01,-5.13346459e-01,1
-5.47196795e-01,-2.50163132e-01,1
-2.45955764e-01,-4.80942672e-01,1
-2.69609836e-01,-6.95547461e-01,1
7.88674247e-02,9.09596131e-01,0
5.96001902e-01,-9.90742194e-02,1
-5.76674719e-01,-3.53726708e-01,1
1.67362918e-02,4.31433024e-01,1
1.52944559e-01,8.90664451e-01,0
7.99850665e-01,-6.50648957e-01,0
-9.51633616e-01,3.25142820e-01,0
5.90191277e-01,-8.02987660e-03,1
-5.86233659e-01,8.49640353e-01,0
8.88609378e-01,-4.38888681e-01,0
1.15276862e+00,-1.31278324e-01,0
6.42856384e-01,-7.33023647e-01,0
8.46508941e-01,6.04661242e-01,0
6.40839121e-01,8.41736316e-02,1
2.61328584e-01,-9.08471780e-01,0
7.94732997e-01,-5.57272862e-01,0
-5.99489279e-01,4.30598177e-01,1
8.66152085e-01,-6.60142069e-01,0
-4.27795275e-01,1.72411661e-01,1
-6.66201165e-02,6.02657863e-01,1
1.51644295e-01,4.82060493e-01,1
5.65251055e-02,-6.51706307e-01,1
-7.95100077e-01,6.99862902e-01,0
-5.60761229e-01,-9.71762058e-01,0
-9.18860200e-01,4.78591180e-02,0
-1.23394493e-01,-7.04308182e-01,1
-8.29671033e-01,-2.42090703e-01,0
-1.07840671e+00,-7.24685251e-02,0
-4.17738821e-01,-5.15233302e-01,1
-9.21564244e-01,4.03864333e-01,0
-6.03016216e-01,-3.15826565e-01,1
6.21284552e-01,-2.25374565e-01,1
4.52189091e-01,-9.15807491e-01,0
8.05596874e-02,-1.05436870e+00,0
7.20129575e-01,-9.08492139e-01,0
-7.10867019e-01,7.80902002e-01,0
3.02677009e-01,-3.61731098e-01,1
-9.74435172e-01,-8.00400346e-03,0
5.16460705e-01,1.25030897e-01,1
-3.07148069e-01,9.44457385e-01,0
2.52650298e-01,-5.69345418e-01,1
3.93285846e-01,-2.71101227e-01,1
5.95444968e-01,8.43781027e-01,0
4.32704503e-01,5.00717086e-01,1
-6.09374458e-01,3.57630800e-01,1
-2.52272197e-01,-9.37673871e-01,0
8.78923913e-01,2.67626231e-01,0
5.32717504e-01,-2.87617305e-01,1
-6.56883063e-01,6.08094701e-01,0
-1.02582354e-01,4.68448617e-01,1
-6.31754540e-01,9.90527570e-01,0
4.58868738e-01,-3.13750157e-01,1
1.36543546e-01,-7.18654603e-01,1
-5.54127154e-01,-2.75088353e-01,1
1.38162904e-02,-6.46005212e-01,1
9.75661769e-01,-1.15268352e-02,0
2.54681731e-02,-4.82304434e-01,1
-4.47532912e-02,-5.23103719e-01,1
5.94563422e-01,5.33213125e-01,0
-1.65973624e-01,4.56056672e-01,1
-5.79542437e-01,-3.31929677e-01,1
-1.52860723e-01,5.87347941e-01,1
-5.84528249e-01,9.19596476e-02,1
-1.06841260e+00,-1.16149611e-01,0
2.59447911e-01,4.31265116e-01,1
3.05191621e-01,3.66200789e-01,1
4.12198735e-01,-3.48759614e-01,1
1.90909802e-02,-9.08260624e-01,0
2.20524725e-01,-5.30527983e-01,1
-6.36704134e-01,7.10776029e-02,1
3.17811710e-01,-3.01118052e-01,1
-7.67265910e-01,5.68279917e-01,0
8.02163275e-01,5.12895164e-01,0
5.72796454e-01,-1.01773191e-01,1
7.29430929e-01,-5.26737398e-01,0
-2.45515810e-01,4.09966087e-01,1
-9.63397021e-02,-7.16570968e-01,1
2.20621555e-01,5.42209331e-01,1
9.41400526e-02,-1.18283338e+00,0
9.00021656e-01,-4.84339394e-01,0
4.47543980e-01,-4.25409224e-01,1
-4.11778116e-01,-5.04214513e-01,1
4.96431561e-01,5.13357143e-01,1
-1.02316188e+00,5.06978183e-01,0
1.06636245e+00,2.16740095e-01,0
-7.24534064e-01,-1.66075470e-01,1
6.35333914e-01,-1.20485190e-01,1
9.74352137e-02,-7.06234017e-01,1
-3.54323133e-01,-1.09906629e+00,0
-3.07435214e-01,5.67775692e-01,1
-1.22235818e-01,-4.07782359e-01,1
-6.69735913e-01,-1.23675227e-01,1
-5.42751849e-01,9.17505134e-02,1
-8.72312469e-01,-5.73641639e-01,0
-2.37989050e-01,4.40237943e-01,1
2.39883046e-01,4.80904609e-01,1
7.43581232e-01,-3.26266890e-01,0
7.56307037e-01,-5.01105955e-01,0
-8.45635355e-01,-3.69867856e-01,0
3.45443714e-01,-9.20911247e-01,0
5.03726466e-01,3.93329123e-01,1
2.16915417e-01,-7.24433063e-01,1
-8.87312387e-01,-2.93949504e-01,0
-4.81962769e-01,-8.62077674e-01,0
-8.14562677e-01,4.41270833e-01,0
-4.10242331e-01,-3.64508997e-01,1
4.32606764e-01,4.44863535e-01,1
-2.13176390e-02,1.09284661e+00,0
8.53375272e-01,4.64656880e-01,0
6.45328543e-01,6.40764146e-01,0
2.97251392e-01,5.47979211e-01,1
9.96804420e-01,-4.48707738e-02,0
-8.78943927e-01,-3.61270013e-01,0
2.25359500e-01,-7.31018858e-01,1
-7.15263127e-01,-6.08182812e-01,0
-5.81719446e-01,1.89264302e-01,1
-9.63783412e-02,9.60261799e-01,0
-8.76933866e-01,-4.39119260e-02,0
-4.30931324e-01,7.93247728e-01,0
2.65890714e-01,-9.62207085e-01,0
-1.36467313e-02,-7.00850405e-01,1
3.12762465e-01,-1.00668567e+00,0
6.59550151e-01,-4.15851364e-01,0
-2.32368274e-01,-5.60588848e-01,1
1.03761835e+00,6.10063866e-02,0
3.37870861e-02,7.54163542e-01,1
-7.07760938e-01,-8.17187737e-02,1
7.71562873e-01,5.08206819e-01,0
7.40591841e-01,6.57882928e-01,0
-8.30011431e-01,-4.17270900e-01,0
-2.27412289e-01,-6.81178707e-01,1
-1.78950427e-01,-6.42935365e-01,1
5.21345836e-01,4.21447388e-01,1
2.03962467e-01,5.05890347e-01,1
-1.12861956e+00,-2.66055454e-01,0
9.42005087e-01,2.03850239e-01,0
2.27820316e-01,-1.05835957e+00,0
-8.21916219e-01,3.33728111e-01,0
3.61307832e-01,5.39740264e-01,1
-2.78803105e-01,-6.13483062e-01,1
3.29095377e-01,9.11954039e-01,0
6.04209382e-01,4.54714845e-01,1
8.76917060e-01,-6.67333111e-01,0
-3.57359529e-02,-4.33189114e-01,1
4.53642438e-01,3.38289902e-01,1
-4.58874155e-01,-8.33230625e-01,0
7.01843526e-02,-4.64363417e-01,1
3.71577868e-01,8.75480809e-01,0
4.28636355e-01,8.97337731e-01,0
9.70398710e-01,-5.68871580e-01,0
9.40710492e-01,5.87126256e-02,0
-5.51324289e-01,-2.10695662e-02,1
-6.66398441e-02,6.34993141e-01,1
-6.97305069e-01,-7.60480192e-01,0
4.67262481e-01,-3.62332409e-01,1
-3.98292774e-01,8.17282931e-01,0
8.30948061e-01,-4.34253127e-01,0
-4.03458492e-01,4.44340864e-01,1
-6.62024599e-01,-7.47470717e-01,0
-5.29095509e-01,-7.98602028e-01,0
8.08117539e-01,-3.32212833e-01,0
-6.77120875e-01,-6.95639449e-02,1
6.27586951e-01,1.51098713e-01,1
6.08353397e-01,7.46190684e-02,1
-1.81732970e-01,-8.50112955e-01,0
3.78923121e-01,9.21357070e-01,0
-6.92693566e-01,-9.30722324e-01,0
-2.59866412e-01,-1.02735514e+00,0
-5.37174599e-01,2.41329810e-01,1
4.30522405e-01,1.17207020e-02,1
-1.57376520e-01,-1.08328736e+00,0
4.29514247e-01,4.23050578e-01,1
1.11371253e+00,5.70049411e-02,0
-2.51647770e-01,-6.22489557e-01,1
-4.98727176e-01,2.85376468e-02,1
-9.60802743e-01,-1.89705741e-01,0
4.35283380e-01,-6.60050014e-01,1
-3.96001832e-01,-8.97224972e-01,0
9.44858912e-01,5.81877486e-01,0
4.80075416e-01,3.42003897e-01,1
-6.47625846e-01,-7.56818550e-01,0
-7.56705596e-01,1.64383795e-01,1
-2.26316490e-01,5.09548064e-01,1
-8.30672576e-01,-7.25363681e-01,0
-5.57663566e-01,-6.22737083e-02,1
9.38702908e-01,-5.01597636e-01,0
7.15721030e-01,8.32116982e-01,0
-7.04417261e-01,-1.90363587e-01,1
3.68165462e-01,-4.97878919e-01,1
1.09321189e+00,2.08993485e-01,0
9.14562910e-01,2.44167942e-01,0
8.16588138e-01,-5.18642619e-01,0
-5.65644079e-01,1.48344457e-01,1
6.85938770e-01,-4.68532587e-01,0
-4.89518510e-02,-6.28598093e-01,1
5.18009234e-01,-2.48450579e-01,1
-6.04712055e-01,1.87723783e-01,1
4.51739510e-01,-4.70331195e-01,1
-4.31763380e-01,2.32170209e-01,1
-8.64112735e-01,5.28541535e-01,0
2.70363984e-01,-5.21784620e-01,1
7.53581921e-01,9.54422706e-02,1
9.12123382e-01,2.15446901e-01,0
-5.18607263e-01,7.77982513e-01,0
-1.20615219e-01,6.87456693e-01,1
-8.70121431e-01,-1.22662550e-01,0
-5.00158470e-01,-7.38001410e-01,0
8.74166232e-01,-6.49797609e-01,0
1.61058296e-01,-4.82064745e-01,1
5.73502512e-01,9.39420384e-02,1
4.88408019e-01,6.60338139e-02,1
7.06519424e-01,-6.07499122e-01,0
4.51889602e-01,8.58352352e-01,0
