# x_1,x_2,Class_label
-6.48008040e-01,8.89510651e-01,0
-6.53869926e-01,2.65966641e-01,1
-6.22491140e-01,8.27148222e-01,0
3.18481265e-01,9.78609894e-01,0
-9.10035765e-01,4.65605471e-01,0
-8.58714193e-01,2.41860176e-01,0
8.86253578e-01,3.02707276e-01,0
4.62381884e-01,6.00159832e-01,1
-2.72510798e-01,5.56464376e-01,1
-9.95583547e-01,-2.77848371e-01,0
8.25427695e-01,2.92657043e-01,0
-4.82231548e-01,1.01669383e-01,1
9.04646782e-02,6.09251062e-01,1
-3.46268072e-01,-3.38734773e-01,1
-1.65799979e-01,-4.87077402e-01,1
-1.14253289e-01,-6.05658930e-01,1
-2.76403114e-01,8.02202647e-01,1
-5.37724950e-01,1.54288916e-01,1
4.34058148e-01,9.93338935e-01,0
-2.75069942e-01,-1.06810805e+00,0
-4.91764780e-01,8.84510301e-01,0
-8.07431742e-01,-5.74205657e-01,0
6.64596401e-01,6.36630498e-01,0
-3.86718193e-01,1.08270799e+00,0
2.34968334e-01,5.24604656e-01,1
-2.20781249e-01,9.05582273e-01,0
8.53249079e-01,-6.20422603e-01,0
8.98273019e-01,5.26217528e-01,0
-5.69739947e-01,-3.14528197e-01,1
-4.14637888e-01,-6.73035049e-01,1
4.62327252e-01,2.88770401e-01,1
-1.23004202e-01,-1.03078708e+00,0
4.33522945e-01,8.52678034e-01,0
-4.55056928e-01,-9.23072418e-01,0
6.68764777e-01,8.65105917e-01,0
1.59716382e-01,5.34259294e-01,1
-3.10420201e-01,6.35207547e-01,1
-2.54896131e-01,-8.97529137e-01,0
-8.42179681e-01,2.78377953e-01,0
-9.43233186e-01,-4.37650794e-01,0
2.13362799e-01,-7.20070149e-01,1
-3.22034046e-01,-4.83187433e-01,1
-6.05397155e-02,3.67755340e-01,1
-4.08401394e-01,-1.80465534e-01,1
-1.08354764e-02,5.62878734e-01,1
5.67559785e-03,-9.43301054e-01,0
4.81982794e-01,-5.32432515e-01,1
-9.84492747e-01,-5.61423903e-02,0
-8.91314292e-01,1.99015497e-01,0
-8.22614303e-01,-4.71912041e-01,0
6.18731154e-01,-1.25660465e-01,1
-5.91290864e-01,-2.50296867e-01,1
6.55226963e-01,5.38247655e-01,0
9.43786314e-01,-2.77139116e-01,0
-7.41892674e-02,-5.12771186e-01,1
1.78329341e-01,-9.22699956e-01,0
-5.50399072e-01,1.08277128e+00,0
8.54448961e-01,6.05908018e-01,0
-8.38637706e-01,-5.43574910e-01,0
-5.05613418e-01,-7.67375357e-02,1
-1.01211709e+00,-3.25200144e-01,0
-4.10619778e-01,-8.08061063e-01,0
-3.35460310e-01,5.55455551e-01,1
-3.92515926e-01,-5.32708337e-01,1
-5.37246321e-01,-4.01347622e-01,1
6.72489644e-01,-7.23171595e-01,0
1.35601818e-01,5.78586008e-01,1
-9.17585684e-01,2.35906676e-01,0
-8.07615381e-01,8.06789783e-01,0
1.05325887e+00,-4.96548974e-02,0
5.96498226e-01,4.50506254e-01,1
-9.38534952e-01,3.54739462e-01,0
-5.74040939e-01,-1.37005181e-01,1
-7.06365185e-02,5.34207343e-01,1
-6.47466965e-01,8.66349791e-01,0
-1.62005600e-01,1.03160364e+00,0
-5.71360050e-01,-7.48265647e-02,1
-3.28126945e-01,2.73190063e-01,1
9.50575237e-02,6.27380702e-01,1
-1.51919939e-01,-1.03964601e+00,0
-3.34736607e-01,5.95327847e-01,1
-8.22795083e-01,-4.63996630e-01,0
5.26981983e-01,3.81951184e-01,1
5.34605639e-01,7.69516764e-01,0
-7.47860327e-01,-8.00699521e-01,0
6.23950866e-01,8.31914308e-01,0
-1.79723908e-01,-5.53054593e-01,1
1.07270234e+00,-2.68559279e-01,0
3.91260231e-01,5.23408552e-01,1
-4.17575133e-01,2.33620264e-01,1
-3.91234309e-01,1.64570301e-01,1
9.90578928e-01,-1.35304993e-01,0
5.50054729e-01,5.51222621e-02,1
-5.47831641e-01,-1.06910320e-01,1
-6.32693574e-01,2.18868554e-01,1
-6.84075966e-01,7.68221870e-01,0
5.03166505e-03,1.06141971e+00,0
1.16436917e+00,-1.93697417e-01,0
4.17170798e-01,8.33669423e-01,0
5.46040377e-01,-3.22602254e-01,1
-3.90377579e-01,5.74685070e-01,1
-5.00469637e-01,8.54471958e-01,0
4.52528278e-01,9.04214431e-01,0
-4.57704169e-01,-1.21242539e-01,1
-7.88726395e-01,-7.17268138e-01,0
-4.14297661e-01,5.44904149e-01,1
-5.10163757e-01,-2.46256303e-01,1
6.00220018e-02,7.01845768e-01,1
6.91672668e-01,6.53600209e-01,0
3.32269215e-01,6.08531718e-01,1
6.53993413e-01,9.43801576e-02,1
7.01410604e-02,-6.37802744e-01,1
