# x_1,x_2,Class_label
8.73234581e-02,-5.65354145e-01,1
9.45329643e-01,-2.95564803e-01,0
-1.92740139e-01,1.00424027e+00,0
1.02542012e+00,9.62182365e-02,0
-4.65267964e-01,3.44257457e-01,1
-7.86053552e-02,6.85956633e-01,1
3.71912326e-01,9.44100709e-01,0
-1.77854450e-01,5.81388576e-01,1
5.89083049e-01,1.86455980e-01,1
6.40395914e-01,-4.76918940e-01,1
-9.86506455e-01,7.73620432e-03,0
-5.46801104e-01,3.29973176e-01,1
1.10757432e+00,-3.62918853e-02,0
-7.67239948e-01,-6.37626524e-01,0
2.60154975e-01,-8.94608209e-01,0
2.56909338e-01,-8.99679624e-01,0
1.26206716e-01,5.91589093e-01,1
-4.16470511e-04,-5.54505570e-01,1
-3.48065345e-01,3.58847461e-01,1
-6.47643618e-01,6.87593227e-01,0
-6.69253334e-01,3.05203139e-02,1
-8.58254853e-01,-2.08182686e-01,0
-2.31698078e-01,-1.02366584e+00,0
-1.05564411e+00,-9.71108160e-02,0
-3.50518586e-01,5.61816536e-01,1
2.52897852e-01,3.92538934e-01,1
6.23457041e-03,-6.25082303e-01,1
6.44286629e-01,-1.53200567e-01,1
6.81509190e-01,7.15030560e-01,0
1.99233735e-02,5.39643956e-01,1
5.47936548e-01,8.87301295e-02,1
-6.52353089e-01,-7.08176472e-01,0
3.28338991e-01,-6.49851770e-01,1
2.97790507e-01,-6.29915199e-01,1
-4.04977500e-01,8.74456036e-01,0
9.64976484e-01,2.54789975e-01,0
-5.13254845e-01,-7.55236036e-01,0
-4.34623855e-01,5.45155171e-01,1
-2.89707804e-02,-8.10910598e-01,0
2.34711030e-02,-1.01376458e+00,0
1.37853706e-01,-6.91160979e-01,1
-7.17332612e-01,7.40969918e-01,0
-1.04087291e+00,1.74820559e-01,0
3.35469851e-01,-8.48823710e-01,0
8.65339328e-01,-6.42392803e-01,0
-3.13933993e-01,4.78307189e-01,1
-6.70528357e-02,-1.08982548e+00,0
4.91533563e-01,-2.28288743e-01,1
-6.00439172e-01,-3.07246871e-01,1
-6.57505535e-01,-7.62510094e-01,0
-4.65221399e-01,-3.73783929e-01,1
2.22020626e-01,-8.22796838e-01,0
-4.15423164e-01,4.06719774e-01,1
-8.16555078e-01,4.69884166e-01,0
-7.83571730e-01,5.02102847e-01,0
-1.06876272e+00,-2.16362355e-01,0
-7.47506848e-01,-1.05509173e-01,0
6.28421523e-01,-6.18317140e-01,0
9.89212759e-01,6.79714700e-05,0
-3.46186717e-01,6.03418766e-01,1
6.10528306e-01,4.38010268e-02,1
-1.27259872e-01,6.39612917e-01,1
5.67409093e-01,-1.60260950e-01,1
4.92912469e-01,-8.67066269e-01,0
4.63898832e-01,2.49494180e-01,1
5.73887040e-01,-3.23567097e-01,1
-2.87769039e-01,-4.46163491e-01,1
8.92997924e-01,5.77574816e-01,0
4.20973696e-01,6.66894546e-02,1
-4.38653399e-02,-9.32274181e-01,0
4.38279719e-01,4.07845051e-01,1
5.19890794e-01,2.38443216e-01,1
8.00357228e-01,-3.07818772e-01,0
3.69125683e-01,-8.97103528e-01,0
4.33846391e-01,-1.14100094e-01,1
1.80593665e-01,5.00459621e-01,1
1.73130372e-01,6.04993487e-01,1
-6.62169398e-01,-2.43161279e-01,1
-6.98428960e-02,-5.39422431e-01,1
4.84748204e-01,-2.87677820e-01,1
-6.51069604e-01,1.17629425e-01,1
6.88691961e-02,6.31822275e-01,1
-9.67820590e-01,3.08230070e-01,0
5.21770290e-01,4.21569551e-01,1
3.51571885e-01,8.65602697e-01,0
4.48144899e-01,3.47219040e-01,1
-1.24956611e-01,-1.01180696e+00,0
-6.78367108e-02,-8.28911623e-01,0
-6.07815162e-01,8.19900737e-01,0
-3.80602469e-01,5.08670897e-01,1
-1.29567720e-01,5.32459137e-01,1
8.81184159e-01,4.33517811e-01,0
-9.05281120e-01,-6.77488407e-01,0
5.94795335e-01,2.37560763e-01,1
4.56505379e-01,4.40567476e-01,1
-1.47136469e-01,-5.01806309e-01,1
-4.30627411e-01,-1.05770135e+00,0
-1.33139866e-02,5.94743146e-01,1
-5.13017185e-01,1.71028899e-01,1
3.86243764e-01,5.00177285e-01,1
-6.27897716e-01,-6.47630050e-01,0
-7.17116652e-01,-4.17129269e-01,0
-5.47859668e-01,9.73775393e-01,0
-5.65266296e-01,-4.96832433e-02,1
5.44753779e-01,-1.21636496e-01,1
3.96715592e-01,7.65006697e-01,0
4.88159667e-01,-5.47011487e-01,1
4.79139885e-01,-1.94351127e-01,1
-7.20107459e-01,6.85701260e-01,0
-3.58251245e-02,-4.25688015e-01,1
-3.49725406e-01,-5.67967240e-01,1
3.21771723e-01,1.00375026e+00,0
6.59150737e-01,7.83510973e-01,0
3.68755461e-01,-4.32816352e-01,1
4.81782433e-01,-1.17167211e-01,1
6.30078503e-01,-6.96818104e-01,0
