# x_1,x_2,Class_label
5.94382708e-01,-2.27715792e-02,1
3.29457776e-01,6.06456641e-01,1
-5.50599232e-01,7.06827696e-01,0
5.02028224e-01,4.63590697e-01,1
5.05476388e-01,1.15994435e-01,1
-2.42423827e-01,6.52210882e-01,1
9.27326478e-02,6.64985894e-01,1
8.08092557e-02,-6.25241421e-01,1
-7.94381405e-01,-4.98029390e-01,0
-9.07568929e-01,-3.91575425e-01,0
4.01080972e-01,1.01884946e+00,0
-6.49295291e-01,-7.76508794e-01,0
7.94486143e-01,4.49755467e-01,0
-5.91859137e-01,-1.21196850e-01,1
-9.29857608e-01,-8.25049460e-04,0
3.94794330e-01,-4.85172550e-01,1
-4.87555720e-01,-2.94940204e-01,1
-9.15065669e-01,6.39584581e-01,0
-1.55706241e-01,-6.13407784e-01,1
7.39011274e-01,1.35451739e-01,1
1.81364917e-01,-9.95956216e-01,0
-6.83660900e-01,-3.19821751e-01,1
6.28865652e-01,-2.74468780e-01,1
5.14124237e-01,2.87686470e-01,1
5.31754562e-02,-8.61202077e-01,0
-2.04690571e-01,-5.45977979e-01,1
-5.31687618e-01,-3.44558829e-01,1
-4.56452195e-01,3.12687068e-01,1
5.60527943e-01,2.48967673e-01,1
6.46043733e-01,-8.25470258e-01,0
1.00115270e-01,9.27192665e-01,0
-6.45371949e-01,1.00901411e+00,0
-2.09261394e-01,5.91545732e-01,1
-9.85526931e-01,-2.61658178e-01,0
6.55304156e-01,-5.37590615e-02,1
-5.66066729e-01,-3.94829558e-01,1
1.08198086e+00,2.78252678e-01,0
-6.96950844e-01,5.60619877e-01,0
-2.07925881e-01,4.95719732e-01,1
1.98887034e-02,-9.51443268e-01,0
7.52082793e-01,-6.08792969e-01,0
-6.05632273e-01,-7.25668276e-01,0
4.15081725e-01,8.45697882e-01,0
5.54092611e-01,-3.54445585e-02,1
-3.24797075e-01,-5.07838161e-01,1
9.56588207e-01,-4.21327809e-01,0
-8.26416618e-01,-4.66864625e-01,0
9.17999403e-01,-5.82678255e-01,0
6.46894640e-01,2.33566429e-01,1
2.26590606e-01,9.84587616e-01,0
-1.03889383e+00,-2.98596223e-01,0
9.21604409e-01,-1.29865217e-01,0
-6.77221884e-01,-3.53234280e-01,1
6.79757985e-01,-6.57078012e-02,1
-4.62882241e-01,9.10873108e-01,0
-2.93263388e-01,-4.15316246e-01,1
4.77460135e-01,1.77926184e-01,1
-8.14362186e-01,6.59140206e-01,0
1.03021356e+00,4.24308898e-02,0
6.00196506e-02,7.08615459e-01,1
9.08593931e-01,3.93174376e-01,0
9.21376731e-01,4.85675467e-01,0
7.42584710e-01,-1.59582571e-01,1
1.70398208e-01,4.67429800e-01,1
-1.69556439e-01,-5.83754811e-01,1
-3.36034753e-01,-4.14076940e-01,1
-2.42823808e-01,-4.14448904e-01,1
-1.92787886e-02,-4.42438767e-01,1
1.30379845e-01,9.99043517e-01,0
-4.49542901e-01,-9.85884808e-01,0
-7.82588940e-01,6.49136447e-01,0
-1.58236735e-01,-5.34233741e-01,1
-5.84795463e-01,-3.60743042e-01,1
-2.81357213e-02,5.92647790e-01,1
-8.49785113e-01,5.32877063e-01,0
-4.79878091e-01,-4.16086732e-01,1
7.70338693e-02,6.57748961e-01,1
4.63973585e-01,4.96148127e-01,1
4.41251863e-01,5.06000579e-01,1
5.18729473e-01,9.76353136e-01,0
-4.41046948e-01,4.67709646e-01,1
6.35249111e-01,3.85975173e-01,1
-2.86693704e-01,4.82117175e-01,1
1.44665084e-01,-5.29130313e-01,1
5.96861183e-01,-5.45277411e-02,1
-1.64729560e-01,8.78432698e-01,1
9.08880265e-01,-1.54359231e-02,0
-4.14926799e-01,-7.28028553e-01,0
4.82426413e-01,-9.22833739e-01,0
-5.00053234e-01,-7.32555740e-02,1
4.53709645e-01,-1.00772780e+00,0
6.66588421e-01,-3.73169984e-02,1
-3.56626951e-01,4.65298500e-01,1
-3.50795235e-01,-9.88188019e-01,0
9.50535854e-01,-6.47611590e-01,0
-7.67908422e-01,6.35460202e-01,0
8.08531178e-01,7.47864053e-01,0
-5.41679879e-01,-1.53296654e-01,1
6.16435539e-01,-6.69830526e-01,0
-3.56203531e-01,-5.52571400e-01,1
-4.09057416e-01,7.19679562e-01,0
-4.64343247e-01,3.69227136e-01,1
-4.97280328e-01,3.49718342e-01,1
-1.18700046e-01,-6.64323283e-01,1
9.24989619e-02,5.25724770e-01,1
