# x_1,x_2,Class_label
1.39329236e+02,-8.21501836e+01,0
2.19713649e+02,-6.56765795e-01,0
-4.30459295e+02,-7.94010728e+02,1
3.00538670e+02,7.32130249e+01,0
-4.25263207e+02,-6.69875292e+02,1
-4.24317874e+02,-6.80319999e+02,1
1.85428951e+02,-1.29808223e+01,0
2.57736304e+02,2.41472099e+01,0
2.88563297e+02,6.70055650e+01,0
2.20296355e+02,7.82353455e+00,0
1.47124527e+02,-1.04732639e+02,0
-4.14053798e+02,-6.47894829e+02,1
4.00522030e+02,1.54496952e+02,0
3.74941813e+02,1.05269187e+02,0
-4.10934759e+02,-7.60380993e+02,1
-3.99079445e+02,-6.80541758e+02,1
3.01856608e+02,1.09246438e+02,0
-4.12491513e+02,-6.23808338e+02,1
2.85156543e+02,5.81126038e+01,0
3.77341126e+02,1.02216721e+02,0
3.17783219e+02,1.20561966e+02,0
-4.05751900e+02,-6.73733528e+02,1
-4.10076753e+02,-7.12064850e+02,1
1.99452602e+02,-3.34706571e+00,0
3.15937703e+02,9.93352627e+01,0
4.01910637e+02,1.13270612e+02,0
-4.16617150e+02,-7.75656171e+02,1
2.68285011e+02,2.79079155e+01,0
-4.10926299e+02,-6.42822335e+02,1
-4.23468581e+02,-5.87952917e+02,1
2.23318841e+02,1.04776643e+01,0
-4.17836579e+02,-6.43931904e+02,1
1.82355140e+02,-5.30949176e+01,0
3.80052666e+02,1.37737023e+02,0
-4.30241258e+02,-7.61407886e+02,1
-4.11066172e+02,-6.63043140e+02,1
3.51405624e+02,1.43586954e+02,0
4.38663325e+02,1.40822003e+02,0
-3.98444941e+02,-6.36262411e+02,1
-4.20113196e+02,-7.28338766e+02,1
-4.18250824e+02,-5.69505811e+02,1
-4.18030003e+02,-7.57864329e+02,1
-4.19409510e+02,-7.87225505e+02,1
-4.25919833e+02,-6.63349368e+02,1
-4.13707678e+02,-7.10877685e+02,1
-4.19457375e+02,-7.04382962e+02,1
-4.18332108e+02,-7.77753590e+02,1
-4.11434840e+02,-7.65698006e+02,1
-4.18265737e+02,-6.97212715e+02,1
-4.20749895e+02,-7.21822343e+02,1
2.87001389e+02,1.04295504e+02,0
2.82958635e+02,1.66739202e+01,0
-4.34218101e+02,-6.91100113e+02,1
3.38187594e+02,9.34870504e+01,0
-4.23028352e+02,-6.88429339e+02,1
1.55680852e+02,-9.10582205e+01,0
-4.21159529e+02,-6.42745953e+02,1
2.92268427e+02,5.92764173e+01,0
-4.31828821e+02,-6.89800471e+02,1
-4.29188503e+02,-7.08316999e+02,1
-4.21260424e+02,-7.64762290e+02,1
-4.19989370e+02,-7.61007916e+02,1
-4.15651956e+02,-6.59577942e+02,1
2.70143288e+02,-2.31001761e+01,0
-4.15270088e+02,-7.00466548e+02,1
-4.04347260e+02,-5.98232762e+02,1
-4.24699952e+02,-7.49680094e+02,1
-4.42727063e+02,-6.94717061e+02,1
-4.22378880e+02,-6.60376797e+02,1
-4.13670388e+02,-7.58764093e+02,1
3.04202958e+02,1.14785977e+02,0
2.67268622e+02,-1.45143688e+01,0
