# x_1,x_2,Class_label
6.29385548e+02,2.39270582e+01,0
5.81079308e+02,-1.55710262e+00,0
4.27813827e+02,-2.88829646e+01,0
5.23187234e+02,1.16854315e+02,1
5.73286230e+02,5.68321397e-01,0
5.31646825e+02,1.19059201e+02,1
5.31428931e+02,1.16221575e+02,1
5.40805427e+02,1.22944455e+02,1
5.20476419e+02,-4.87879228e+00,0
5.15677734e+02,-1.25638737e+01,0
5.18872167e+02,-1.40914610e+01,0
5.85393868e+02,4.44205789e+00,0
5.28081091e+02,1.18044277e+02,1
5.36290058e+02,1.22902813e+02,1
5.47440669e+02,-1.71046798e+01,0
5.61792428e+02,1.32849851e+02,1
5.52537788e+02,1.34295779e+02,1
5.26366915e+02,1.11597998e+02,1
5.45209834e+02,1.29341333e+02,1
5.61238334e+02,1.43491012e+02,1
5.12993938e+02,1.08069922e+02,1
5.30723939e+02,1.14049942e+02,1
5.45242210e+02,1.26355718e+02,1
5.03842208e+02,1.01997782e+02,1
4.42326190e+02,-2.84683010e+01,0
5.04165141e+02,-1.53408829e+01,0
5.39648512e+02,1.25229805e+02,1
4.66004019e+02,-1.85782609e+01,0
5.47524910e+02,1.27118127e+02,1
5.70624065e+02,1.40598147e+02,1
5.05174941e+02,1.08744151e+02,1
5.52861971e+02,1.37834684e+02,1
5.13330826e+02,1.15391778e+02,1
5.06671588e+02,9.84725412e+01,1
4.85779019e+02,-1.12831687e+01,0
5.47433827e+02,1.27534735e+02,1
5.44781034e+02,1.28951419e+02,1
4.51673212e+02,-3.11170030e+01,0
4.94261213e+02,-1.02681452e+01,0
5.07266237e+02,1.01358320e+02,1
5.17526987e+02,1.07851211e+02,1
4.86358660e+02,-1.69406762e+01,0
5.09703130e+02,1.07317798e+02,1
5.09105253e+02,-1.36587947e+01,0
5.62554533e+02,5.87718603e+00,0
5.48133797e+02,-8.22644719e+00,0
5.41845904e+02,6.15232027e+00,0
5.82907879e+02,1.50490544e+02,1
5.30366735e+02,1.12039922e+02,1
5.27572422e+02,-1.44391002e+00,0
5.77228866e+02,8.01448718e+00,0
5.53139344e+02,1.33249204e+02,1
5.40487288e+02,1.22873816e+02,1
5.33209292e+02,1.20921562e+02,1
5.31543658e+02,-7.57475851e+00,0
4.29429188e+02,-3.43288821e+01,0
4.83369785e+02,-1.51609339e+01,0
5.86249750e+02,1.54374556e+02,1
4.34080765e+02,-1.88475668e+01,0
5.58945755e+02,1.31820516e+02,1
5.77059683e+02,1.46056280e+02,1
5.88271568e+02,8.10303236e+00,0
4.95238187e+02,9.58725414e+01,1
6.40780538e+02,2.27316526e+01,0
6.22349279e+02,1.36076044e+01,0
5.38877030e+02,-2.25912709e+00,0
6.45291226e+02,2.29820558e+01,0
5.85060869e+02,2.57396550e+00,0
4.83607373e+02,-1.66277193e+01,0
5.22283136e+02,1.13174055e+02,1
5.14531701e+02,1.07591883e+02,1
5.74833419e+02,1.30751397e+00,0
4.19739400e+02,-3.24673576e+01,0
5.40748557e+02,1.27481780e+02,1
5.46941193e+02,1.27762223e+02,1
5.55384570e+02,1.33338187e+02,1
5.36717748e+02,1.16822907e+02,1
5.49988965e+02,1.48509095e+00,0
5.53039915e+02,1.28490359e+02,1
5.91210362e+02,1.53320196e+02,1
5.96370256e+02,1.16175306e+01,0
5.27717244e+02,1.18329750e+02,1
5.33874902e+02,1.17230843e+02,1
5.21793316e+02,1.08189355e+02,1
5.29223526e+02,1.21439085e+02,1
4.49282832e+02,-2.61891671e+01,0
5.70532377e+02,1.42242782e+02,1
5.09344020e+02,-1.43670039e+01,0
6.84912406e+02,2.61663059e+01,0
5.38855834e+02,1.25230784e+02,1
5.25636059e+02,1.12497160e+02,1
5.13668608e+02,1.07727101e+02,1
4.62042410e+02,7.82052062e+01,1
5.25717842e+02,-2.29149746e+00,0
5.43737506e+02,1.27701669e+02,1
5.45511108e+02,-1.20579543e+01,0
5.16435420e+02,-1.38573387e+01,0
5.37537401e+02,1.23029890e+02,1
5.60930702e+02,1.41234794e+02,1
5.58847868e+02,1.34294647e+02,1
5.28333642e+02,1.12647813e+02,1
5.57416393e+02,-4.17649464e+00,0
5.18439716e+02,1.11655824e+02,1
5.27257425e+02,1.18088169e+02,1
5.80173377e+02,1.51600854e+02,1
5.23731839e+02,1.16846551e+02,1
5.15724503e+02,1.06922017e+02,1
5.46421004e+02,1.26998553e+02,1
5.60903892e+02,1.34444272e+02,1
5.37480813e+02,1.15944692e+02,1
5.12504695e+02,1.05216007e+02,1
5.74165924e+02,4.93130314e+00,0
4.84586635e+02,-2.08262664e+01,0
5.35656917e+02,1.22162173e+02,1
3.80830213e+02,-4.40213210e+01,0
4.73477633e+02,-1.89373859e+01,0
5.37318569e+02,1.25099822e+02,1
5.52796962e+02,1.31388593e+02,1
6.78793900e+02,2.87020573e+01,0
5.80620064e+02,4.88438302e+00,0
5.49962815e+02,-4.12416824e+00,0
6.12733039e+02,9.00517530e+00,0
5.14170334e+02,-1.45867131e+01,0
5.44276670e+02,1.28745708e+02,1
4.92174872e+02,9.42505548e+01,1
4.83458430e+02,-1.16389669e+01,0
5.27677849e+02,1.15406409e+02,1
4.07173926e+02,-4.61738118e+01,0
5.43159613e+02,7.81546894e-01,0
3.91142315e+02,-3.58205527e+01,0
4.87996994e+02,8.84910121e+01,1
5.03424410e+02,-1.52910895e+01,0
5.31894296e+02,1.19930987e+02,1
5.19782625e+02,-1.60943926e+01,0
5.75974049e+02,1.46074990e+02,1
4.99268182e+02,-4.03928621e+00,0
5.04905198e+02,1.02413391e+02,1
5.35369194e+02,1.19210262e+00,0
4.79829074e+02,-1.49053197e+01,0
5.32743406e+02,1.13003456e+02,1
5.26400148e+02,1.15076599e+02,1
5.87901109e+02,1.60132774e+01,0
4.80247732e+02,-2.73602530e+01,0
4.36606899e+02,-2.72697414e+01,0
3.91858865e+02,-4.18540955e+01,0
5.33000376e+02,1.20978477e+02,1
5.71728900e+02,1.47606927e+02,1
5.60177807e+02,-2.42794827e+00,0
5.56253313e+02,2.24030428e-01,0
5.03802717e+02,1.02102485e+02,1
5.48534683e+02,1.31312241e+02,1
5.31257838e+02,-1.03034692e+01,0
5.25843838e+02,1.07018360e+02,1
5.32863205e+02,1.23596707e+02,1
5.37911066e+02,1.19028757e+02,1
5.56793545e+02,1.30729936e+02,1
5.42568940e+02,-5.86275888e+00,0
5.35435295e+02,1.29111859e+02,1
5.59638058e+02,2.20244622e+00,0
6.54949669e+02,1.94978826e+01,0
5.81344893e+02,7.51664761e-01,0
5.24906074e+02,-1.62810481e+01,0
