# x_1,x_2,Class_label
-2.05529699e+02,-6.02016876e+02,0
-2.11754057e+02,-6.28732973e+02,0
-2.07019653e+02,3.49108991e+01,1
-2.25755929e+02,-5.97616517e+02,0
-2.32611651e+02,5.05677434e+01,1
-1.91328972e+02,-7.20677486e+02,0
-2.24443560e+02,-6.06646899e+02,0
-2.00486531e+02,6.18772503e+00,1
-2.29485566e+02,-8.64748678e+01,1
-2.53350521e+02,-4.63041336e+02,0
-2.44921435e+02,-2.97494071e+01,1
-1.95960785e+02,-6.99540928e+02,0
-2.14379648e+02,-6.12744038e+02,0
-2.44497323e+02,-8.44998262e+01,1
-1.83556986e+02,-7.48459490e+02,0
-2.32362189e+02,-5.57180287e+02,0
-2.54124558e+02,-2.50206472e+01,1
-2.22969886e+02,-5.50927858e+02,0
-2.09106137e+02,-6.59153648e+02,0
-2.18338801e+02,-5.68996819e+02,0
-2.53684270e+02,-4.09990748e+01,1
-1.98410880e+02,2.18318797e+01,1
-1.65204733e+02,8.86748152e+01,1
-2.34284688e+02,-5.95794877e+02,0
-2.42159827e+02,-7.42125444e+01,1
-2.38120561e+02,-5.19785593e+01,1
-2.43328844e+02,2.03614959e+01,1
-2.35550294e+02,-5.15573260e+02,0
-2.11064370e+02,-5.87702841e+02,0
-2.01720375e+02,-6.50711758e+02,0
-2.01024293e+02,-6.43895695e+02,0
-2.29897537e+02,1.34427207e+01,1
-1.77009603e+02,-2.21348749e+01,1
-1.99519719e+02,-3.07352181e+01,1
-2.53234730e+02,-8.31393023e+01,1
-2.03517790e+02,3.49127529e+01,1
-2.35686518e+02,-4.91598029e+02,0
-2.01455802e+02,-6.51430763e+02,0
-2.34561970e+02,6.74986245e+01,1
-2.15382453e+02,-1.07946057e+02,1
-2.52312876e+02,-4.66224454e+02,0
-2.24348724e+02,1.48986050e+01,1
-2.08877400e+02,-2.18665925e+01,1
-2.03601672e+02,-5.89120656e+02,0
-2.11088022e+02,1.00176027e+01,1
-1.96973474e+02,9.64670494e+00,1
-2.65362023e+02,-5.97573130e+01,1
-1.93296404e+02,-7.22376902e+02,0
-2.14689900e+02,-4.34609250e+01,1
-2.42639361e+02,2.11321611e+01,1
-2.06151037e+02,-6.74055583e+02,0
-2.23797659e+02,-5.41293109e+02,0
-2.27948352e+02,4.15853941e+01,1
-2.24749470e+02,4.01517081e+01,1
-2.13361530e+02,-7.15416612e+01,1
-2.15771711e+02,-5.74831929e+02,0
-1.95309407e+02,4.79900144e+01,1
-1.81106538e+02,-7.05443525e+02,0
-1.78971042e+02,-7.32309355e+02,0
-2.32222053e+02,-2.78741518e+01,1
-2.31693375e+02,-4.78896546e+02,0
-2.29351393e+02,-8.09191562e+01,1
-2.05852042e+02,-6.85078979e+02,0
-2.03802610e+02,-6.49035069e+02,0
-1.91489390e+02,-6.27366552e+02,0
-2.31047468e+02,-5.92391121e+02,0
-2.16497323e+02,8.48061727e+01,1
-1.91756720e+02,5.35224188e+01,1
-2.07016309e+02,-2.78421968e+01,1
-2.38721390e+02,-4.03492704e+01,1
-1.84352750e+02,7.13486392e+01,1
-1.71236028e+02,7.24270892e+01,1
-2.27597825e+02,-5.80077162e+02,0
-2.12406812e+02,5.81681477e+00,1
-2.35057232e+02,8.94303171e+01,1
-2.44093483e+02,-9.00761133e+01,1
-2.46144869e+02,-4.71226549e+02,0
-2.13064435e+02,-5.90852082e+02,0
-2.07626573e+02,-5.39190393e+01,1
-2.20922515e+02,-6.23416000e+01,1
-2.00731006e+02,-6.77099791e+02,0
-2.12902247e+02,-7.15393344e+02,0
-2.50456807e+02,-1.54818027e+02,1
-2.39793518e+02,-5.03187441e+02,0
-1.64760410e+02,-8.95578009e+02,0
-2.20352915e+02,-5.63770938e+02,0
-2.07499470e+02,2.83662435e+00,1
-2.11942017e+02,-5.90968788e+02,0
-2.25348579e+02,-5.52706428e+02,0
-2.34436168e+02,-5.40239635e+02,0
-1.88180727e+02,-6.43009230e+01,1
-1.89706988e+02,4.17557227e+01,1
-3.21811020e+02,-1.28167866e+02,1
-2.20018220e+02,3.09055853e+01,1
-2.41583789e+02,-5.08754098e+02,0
-2.32318415e+02,-2.06954817e+01,1
-2.07745236e+02,-4.52955595e+01,1
-2.68416407e+02,-9.21293959e+01,1
-2.18094820e+02,-6.24387764e+02,0
-2.09356291e+02,-5.84384565e+02,0
-2.14793160e+02,-5.83131819e+02,0
-2.52795142e+02,-3.33219565e+01,1
-1.89768486e+02,1.02581057e+02,1
-2.37356629e+02,-1.14116140e+02,1
-1.72156330e+02,7.50468292e+01,1
-1.53242525e+02,1.54836536e+02,1
-2.43694296e+02,-4.70184176e+02,0
-2.23318961e+02,-6.31607145e+02,0
-2.32468080e+02,4.87046305e+01,1
-2.65540678e+02,-1.41678718e+02,1
-2.15432772e+02,-6.17580894e+02,0
-2.05745037e+02,-6.11115069e+02,0
-2.51907486e+02,-4.33576315e+02,0
-2.44368624e+02,-1.08081010e+02,1
-2.25374709e+02,-5.22458775e+02,0
-2.35190025e+02,-5.29580753e+02,0
-2.02885337e+02,-6.77964461e+02,0
-1.63793292e+02,7.70272656e+01,1
-1.84989720e+02,8.65139890e+01,1
-2.10579080e+02,-6.75494708e+02,0
-2.16840888e+02,3.99919660e+01,1
-2.45767173e+02,-4.66043397e+02,0
-2.33643746e+02,-1.24039432e+01,1
-1.98400935e+02,-6.67236694e+02,0
-2.45049571e+02,2.25438463e+01,1
-2.23067366e+02,2.84975632e+01,1
-2.31618368e+02,-4.68239563e+02,0
-2.11066746e+02,9.50797992e+01,1
-2.35948535e+02,5.83645964e+01,1
-1.88578529e+02,3.69029023e+01,1
-2.32002466e+02,-5.53648670e+02,0
-1.90989939e+02,1.48551600e+01,1
-1.87750905e+02,1.44824335e+02,1
-1.84530058e+02,-7.91436804e+02,0
-2.15931306e+02,3.10374755e+01,1
-2.37650245e+02,-5.35215144e+02,0
-2.40992367e+02,-9.76967969e+00,1
-2.22218558e+02,-5.69030227e+02,0
-2.51552529e+02,-1.26177175e+02,1
-2.02010293e+02,2.02071912e+01,1
-2.33877966e+02,8.02827467e+00,1
-2.03284704e+02,1.05556698e+01,1
-2.34378708e+02,-4.91172344e+02,0
-2.33382416e+02,-4.66552731e+02,0
-2.02816191e+02,1.35873762e+01,1
-2.33151563e+02,-3.03450145e+01,1
-2.14602715e+02,-6.73347752e+02,0
-1.98411324e+02,-8.86553512e+01,1
-2.37706242e+02,-5.39362836e+02,0
-2.38881250e+02,-1.50542321e+01,1
-1.73721810e+02,8.97634986e+01,1
-2.11319768e+02,-4.20861288e+01,1
-2.26352006e+02,-5.91190493e+02,0
-2.40388167e+02,-1.59959722e+00,1
-2.25986369e+02,-5.58061846e+02,0
-1.76265735e+02,-8.02148243e+02,0
-2.58404772e+02,-4.36456305e+02,0
-2.94102479e+02,-2.98412605e+01,1
-2.62936108e+02,-9.49360666e+01,1
-2.28558133e+02,-4.30970451e+01,1
-2.25477261e+02,-7.26632368e-01,1
-2.44026266e+02,9.90875069e+01,1
-2.02199053e+02,-6.62272733e+02,0
-2.07950665e+02,-6.56155561e+02,0
-1.85164689e+02,-7.59709243e+02,0
-2.25959572e+02,-5.56101064e+02,0
-2.07186958e+02,-6.03669132e+02,0
-2.50800189e+02,-4.81061618e+02,0
-2.35144080e+02,-2.03329108e+01,1
-2.21943229e+02,6.21871498e+00,1
-2.35236588e+02,3.95434440e+00,1
-2.25035825e+02,-1.18411866e+01,1
-2.34095631e+02,-2.60829592e+01,1
-2.05209650e+02,-1.34524516e+02,1
-1.94894837e+02,-2.48436375e+01,1
-2.17057396e+02,9.30350008e+01,1
-2.29528847e+02,-5.27025556e+01,1
-1.77023642e+02,-8.18389757e+02,0
-2.27801777e+02,-5.79175404e+02,0
-2.19810131e+02,-5.85413122e+02,0
-1.93031078e+02,-7.37344234e+02,0
-2.47316662e+02,-1.59424419e+01,1
-2.49622086e+02,6.63022677e+01,1
-1.65524730e+02,1.00782168e+02,1
-2.19381780e+02,-5.76183576e+02,0
-1.95598174e+02,2.18102533e+01,1
-2.31105699e+02,-5.47000890e+01,1
-1.86685699e+02,-6.86306805e+02,0
-2.45097570e+02,-1.58380917e+01,1
-2.15210063e+02,-6.07764743e+02,0
-2.13010333e+02,-6.36636594e+01,1
-1.95986782e+02,-1.02977069e+00,1
-2.28674522e+02,-5.22053801e+02,0
-1.59158641e+02,-8.14327164e+02,0
-1.87422665e+02,1.39842471e+02,1
-2.31463921e+02,-5.55906107e+02,0
-2.27781388e+02,-6.52112714e+02,0
-2.02020809e+02,6.85235485e+01,1
-1.97925645e+02,-5.91444934e+02,0
-1.97137025e+02,8.05675844e+01,1
-2.02937434e+02,-7.17191528e+02,0
-1.93934569e+02,-7.32946101e+02,0
-1.75608173e+02,-1.48940397e+01,1
-2.02391760e+02,3.02610275e+01,1
-2.00105357e+02,-6.64787378e+02,0
-2.06908219e+02,-6.82654043e+02,0
-2.35496597e+02,1.42668738e+01,1
-2.33391269e+02,-5.73168252e+02,0
-1.93041024e+02,4.83021602e+01,1
-1.89360894e+02,7.17646146e+01,1
-2.31502616e+02,-8.56396263e+01,1
-2.65276132e+02,-4.06608758e+01,1
-2.41250871e+02,-4.68063063e+02,0
