# x_1,x_2,Class_label
2.89216210e+02,-5.23960274e+02,1
2.81962000e+02,3.20836732e+02,0
2.50403590e+02,-5.25004434e+02,1
3.05278983e+02,-5.54074943e+02,1
1.35502660e+02,7.33069740e+01,0
2.84316988e+02,-6.08204843e+02,1
3.48085731e+02,-5.60650861e+02,1
3.41606969e+02,4.55062012e+02,0
2.97997849e+02,-5.78276553e+02,1
2.97000106e+02,-5.46732243e+02,1
1.75805850e+02,1.12338481e+02,0
3.60164356e+02,2.56494553e+02,0
3.27760095e+02,-5.28882751e+02,1
2.60324944e+02,1.44128576e+02,0
3.07558863e+02,-4.96711617e+02,1
2.37963286e+02,3.04661302e+02,0
3.63737383e+02,-5.66550883e+02,1
3.28046079e+02,-5.16531158e+02,1
4.07444136e+02,2.10896506e+02,0
3.20446328e+02,-4.97058067e+02,1
4.45892842e+02,-7.11685643e+00,0
2.86006031e+02,-5.91218763e+02,1
2.44943921e+02,-5.08117291e+02,1
4.01103043e+02,2.09914351e+02,0
3.14899452e+02,-5.53786714e+02,1
2.40530793e+02,1.33418744e+02,0
3.62778436e+02,8.02547447e+01,0
3.01742141e+02,-5.26022091e+02,1
2.91074687e+02,-5.79249063e+02,1
3.60037303e+02,-5.64167725e+02,1
4.45147878e+02,3.30212190e+02,0
2.78999717e+02,2.42122175e+02,0
3.12272631e+02,-4.88632080e+02,1
5.12943829e+02,2.42551760e+02,0
2.58785480e+02,-5.65547970e+02,1
3.58468711e+02,-5.37758777e+02,1
1.29644636e+02,2.26834421e+02,0
3.04547474e+02,-5.93252873e+02,1
2.62909655e+02,-5.82204862e+02,1
2.68397817e+02,-5.02008966e+02,1
1.27529880e+02,3.41997176e+02,0
4.57049677e+02,1.93336947e+02,0
2.32411557e+02,1.26400376e+02,0
2.75020802e+02,2.28942732e+02,0
3.79444821e+02,5.29978565e+02,0
2.51795714e+02,2.82765324e+02,0
3.34676964e+02,2.07263472e+02,0
3.02148467e+02,2.05137993e+02,0
3.04777729e+02,4.15008019e+02,0
3.14436620e+02,-6.05596784e+02,1
3.84008320e+02,-5.78993463e+02,1
3.59284681e+02,-5.77436366e+02,1
4.37036573e+02,2.62406847e+02,0
2.92718240e+02,-5.59582476e+02,1
3.66316149e+02,-5.91974928e+02,1
2.12780288e+02,-5.73849765e+02,1
2.68253681e+02,-5.74192973e+02,1
2.94580086e+02,-5.39081916e+02,1
2.18516644e+02,-5.96857296e+02,1
3.24475085e+02,-5.16287852e+02,1
3.86390925e+02,-5.36381670e+02,1
2.85840822e+02,-5.31495282e+02,1
3.78180756e+02,-6.23705771e+02,1
3.31325171e+02,-5.37677336e+02,1
3.01563521e+02,-5.75882367e+02,1
3.94434146e+02,2.74689957e+02,0
3.85840275e+02,3.42184931e+02,0
3.09724447e+02,-5.34270863e+02,1
3.26061375e+02,4.13840932e+02,0
