# x_1,x_2,Class_label
4.02677300e+02,-1.33329784e+02,1
3.31727025e+02,-1.50389510e+02,1
4.65632040e+02,-1.27228502e+02,1
-1.17845616e+02,4.91925404e+02,0
4.20034008e+02,-1.36808021e+02,1
5.03866035e+02,-1.26317789e+02,1
-1.65286840e+02,5.49124246e+02,0
-1.90576398e+02,4.74782137e+02,0
-1.54816436e+02,4.82702988e+02,0
4.43572683e+02,-1.31812312e+02,1
4.03283433e+02,-1.38873652e+02,1
4.77315794e+02,-1.30943775e+02,1
-1.76053278e+02,4.39418288e+02,0
4.65208582e+02,-1.29518053e+02,1
-2.71579096e+02,6.08364276e+02,0
-1.68547072e+02,5.28197167e+02,0
5.25509342e+02,-1.17509711e+02,1
3.61155188e+02,-1.40254713e+02,1
-2.96481781e+02,5.67666124e+02,0
-1.83264274e+02,5.11968264e+02,0
-1.92833277e+02,6.35437385e+02,0
-2.46851132e+02,4.90179967e+02,0
-1.70324914e+02,5.09907480e+02,0
4.39789877e+02,-1.28577035e+02,1
3.85179542e+02,-1.40644500e+02,1
5.48251911e+02,-1.17853720e+02,1
3.69966870e+02,-1.36682310e+02,1
-1.29883629e+02,5.22694250e+02,0
4.77968381e+02,-1.26079909e+02,1
-1.38300027e+02,4.10873471e+02,0
-1.56175436e+02,4.47595112e+02,0
5.20239458e+02,-1.21878687e+02,1
-2.92437832e+02,6.00344895e+02,0
4.00817191e+02,-1.41161228e+02,1
4.69186633e+02,-1.20923459e+02,1
4.55365994e+02,-1.26505193e+02,1
4.01685120e+02,-1.34017872e+02,1
4.61959778e+02,-1.29368554e+02,1
-4.71987171e+01,3.03251806e+02,0
-6.24749426e+01,3.74523853e+02,0
-1.88621549e+02,4.53969729e+02,0
-8.10764720e+01,3.84843603e+02,0
3.82713086e+02,-1.40448321e+02,1
4.51560713e+02,-1.25075595e+02,1
3.51526198e+02,-1.47832909e+02,1
4.16899915e+02,-1.33568702e+02,1
4.68716403e+02,-1.25961100e+02,1
4.74112080e+02,-1.26250731e+02,1
4.56148325e+02,-1.27364307e+02,1
-1.65394419e+02,4.59742133e+02,0
4.33990952e+02,-1.39598671e+02,1
-1.24439934e+02,4.47818280e+02,0
5.12847939e+02,-1.21604711e+02,1
-1.83241956e+02,4.92526751e+02,0
4.09524743e+02,-1.35851779e+02,1
5.18823700e+02,-1.19679645e+02,1
-2.56688260e+02,6.16608868e+02,0
4.90178988e+02,-1.29512849e+02,1
4.14211122e+02,-1.41433369e+02,1
-4.87151006e+01,3.68733633e+02,0
3.77816264e+02,-1.39850781e+02,1
4.59189450e+02,-1.21311698e+02,1
-2.65462063e+02,5.36704220e+02,0
4.88002114e+02,-1.27102067e+02,1
4.05792027e+00,3.75699074e+02,0
-1.08179888e+02,4.78647589e+02,0
3.77454305e+02,-1.40246795e+02,1
-1.24753878e+02,4.71245992e+02,0
3.33990493e+02,-1.40840744e+02,1
5.06660408e+02,-1.20445228e+02,1
5.11730647e+02,-1.29358326e+02,1
-1.67356805e+02,4.99196795e+02,0
4.75612713e+02,-1.30906857e+02,1
4.48030379e+02,-1.33800395e+02,1
4.80369591e+02,-1.30738214e+02,1
-2.38409178e+02,5.44546899e+02,0
-1.72135293e+02,4.79923459e+02,0
4.16382974e+02,-1.30227140e+02,1
-1.99945434e+02,4.92816679e+02,0
-1.77319632e+02,5.06342587e+02,0
-5.56388940e+01,3.95245335e+02,0
-1.49896501e+02,5.02796960e+02,0
-5.65731889e+01,4.23447906e+02,0
-1.44725934e+02,4.56672127e+02,0
-1.91066348e+02,5.49380289e+02,0
4.24907239e+02,-1.36089407e+02,1
-1.72210160e+02,4.80585345e+02,0
4.62837628e+02,-1.35222536e+02,1
-3.72669596e+01,4.18987083e+02,0
3.93621656e+02,-1.30891813e+02,1
-8.18025190e+01,3.37835639e+02,0
4.06843969e+02,-1.35281628e+02,1
-1.42325008e+02,4.03122230e+02,0
5.42148579e+02,-1.17635916e+02,1
4.23094340e+02,-1.30512017e+02,1
4.90658340e+02,-1.30019826e+02,1
-1.23021788e+02,4.58463140e+02,0
4.57238157e+02,-1.27932612e+02,1
4.00428923e+02,-1.38098399e+02,1
4.42726825e+02,-1.28165550e+02,1
-7.68592554e+01,4.04451642e+02,0
3.33471456e+02,-1.44157328e+02,1
4.43104895e+02,-1.32678261e+02,1
4.50981019e+02,-1.27716963e+02,1
4.91260313e+02,-1.24446085e+02,1
4.67849459e+02,-1.24966503e+02,1
-1.76096975e+02,4.77090924e+02,0
-9.54886645e+01,4.67597766e+02,0
5.05640735e+02,-1.34886257e+02,1
-1.39032869e+02,4.71195602e+02,0
-2.83779480e+02,5.01309894e+02,0
-1.87680892e+02,6.17132652e+02,0
-2.50353608e+02,4.98686801e+02,0
-7.99561348e+01,3.67679880e+02,0
4.91431002e+02,-1.23802132e+02,1
4.55784737e+02,-1.23160033e+02,1
-2.39123230e+02,4.52302895e+02,0
-8.14815699e+01,4.46332234e+02,0
