# x_1,x_2,Class_label
1.04893434e+01,3.06492750e+02,0
-4.72330415e+00,-1.07216401e+02,1
1.33235631e+01,2.46738343e+02,0
-4.03519683e+00,-1.05816819e+02,1
-6.84539459e+00,-9.84649816e+01,1
-5.51757566e+00,-1.06229929e+02,1
-4.84865996e+00,-1.06994947e+02,1
-7.31961151e+00,-1.01549737e+02,1
1.15233226e+01,2.88747553e+02,0
-4.46433948e+00,-1.09555671e+02,1
-6.33649402e+00,-1.07555119e+02,1
-5.19701770e+00,-1.03760271e+02,1
1.21467840e+01,2.80754676e+02,0
-4.30150198e+00,-1.08963833e+02,1
1.24725133e+01,2.37171138e+02,0
-4.87230491e+00,-1.10071885e+02,1
1.03496379e+01,2.88916416e+02,0
1.31441832e+01,2.49639454e+02,0
-3.12463326e+00,-1.07390844e+02,1
-8.84150773e+00,-9.67831993e+01,1
-4.40645771e+00,-1.09630700e+02,1
1.26347859e+01,2.60705983e+02,0
1.04694643e+01,2.69717393e+02,0
1.27150759e+01,2.65319890e+02,0
1.33120452e+01,2.60319129e+02,0
1.19580181e+01,2.57832283e+02,0
1.34027715e+01,2.70368397e+02,0
-6.11677591e+00,-1.07516137e+02,1
-5.89243421e+00,-1.03353495e+02,1
1.23199766e+01,2.69407763e+02,0
-4.86764708e+00,-1.08600149e+02,1
1.10773449e+01,2.66529748e+02,0
-6.55754554e+00,-9.88567011e+01,1
-4.54484990e+00,-1.06654496e+02,1
-4.77878772e+00,-1.05923549e+02,1
-6.04880410e+00,-1.04455198e+02,1
-3.55732880e+00,-1.09706201e+02,1
1.35082021e+01,2.74049504e+02,0
-5.38421734e+00,-1.10854570e+02,1
-5.06074525e+00,-1.07596934e+02,1
1.34288004e+01,2.40580233e+02,0
-4.44263536e+00,-1.08184087e+02,1
-2.05062638e+00,-1.11300782e+02,1
-6.66366211e+00,-1.06071167e+02,1
1.23359926e+01,2.71456145e+02,0
-6.74825230e+00,-1.07500830e+02,1
1.31614420e+01,2.63782095e+02,0
1.08687434e+01,2.87892357e+02,0
1.24087951e+01,2.73232619e+02,0
-8.34214964e+00,-1.02122693e+02,1
1.19081215e+01,2.60094990e+02,0
1.12534833e+01,2.47542326e+02,0
1.19795423e+01,2.61812871e+02,0
-4.35283334e+00,-1.07138126e+02,1
-4.82047074e+00,-1.07169584e+02,1
-6.26131221e+00,-1.09872995e+02,1
-4.61334203e+00,-1.07186718e+02,1
1.16871168e+01,2.79278628e+02,0
